stock_code,description,revenue,quantity_sold,order_frequency,return_quantity,return_rate,country
22536,MAGIC DRAWING SLATE PURDEY,1803.95,4752,158,131,0.0276,United Kingdom
85034C,3 ROSE MORRIS BOXED CANDLES,1800.0,1129,163,20,0.0177,United Kingdom
23160,REGENCY TEA SPOON,1794.48,1450,78,6,0.0041,United Kingdom
21832,CHOCOLATE CALCULATOR,1790.1,954,199,25,0.0262,United Kingdom
21245,GREEN POLKADOT PLATE,1787.2,1075,128,0,0.0,United Kingdom
21034,REX CASH+CARRY JUMBO SHOPPER,1784.1,1878,874,21,0.0112,United Kingdom
22832,BROCANTE SHELF WITH HOOKS,1781.82,162,81,7,0.0432,United Kingdom
21114,LAVENDER SCENTED FABRIC HEART,1778.08,1341,139,10,0.0075,United Kingdom
23317,BLUE REFECTORY CLOCK,1777.46,173,82,0,0.0,United Kingdom
22710,WRAP I LOVE LONDON,1774.42,4501,106,50,0.0111,United Kingdom
23057,BEADED CHANDELIER T-LIGHT HOLDER,1768.67,773,52,713,0.9224,United Kingdom
21439,BASKET OF TOADSTOOLS,1767.15,1430,131,408,0.2853,United Kingdom
21056,DOCTOR'S BAG SOFT TOY,1765.4,184,74,2,0.0109,United Kingdom
21055,TOOL BOX SOFT TOY,1764.64,178,106,6,0.0337,United Kingdom
22562,MONSTERS STENCIL CRAFT,1763.37,1413,211,0,0.0,United Kingdom
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1760.66,1137,131,24,0.0211,United Kingdom
22452,MEASURING TAPE BABUSHKA PINK,1760.31,722,146,64,0.0886,United Kingdom
22314,OFFICE MUG WARMER CHOC+BLUE,1759.12,570,134,2,0.0035,United Kingdom
21899,GARAGE KEY FOB,1757.97,2681,284,43,0.016,United Kingdom
22852,DOG BOWL VINTAGE CREAM,1757.88,390,127,5,0.0128,United Kingdom
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1750.29,1389,148,16,0.0115,United Kingdom
21812,GARLAND WITH HEARTS AND BELLS,1746.27,393,103,14,0.0356,United Kingdom
23399,HOME SWEET HOME HANGING HEART,1745.55,1914,225,0,0.0,United Kingdom
20961,STRAWBERRY BATH SPONGE,1745.43,1232,229,50,0.0406,United Kingdom
21584,RETROSPOT SMALL TUBE MATCHES,1743.35,1059,147,1,0.0009,United Kingdom
20981,12 PENCILS TALL TUBE WOODLAND,1740.57,1974,253,19,0.0096,United Kingdom
23101,SILVER STARS TABLE DECORATION,1739.63,2031,213,0,0.0,United Kingdom
23096,PETIT TRAY CHIC,1736.69,1033,146,0,0.0,United Kingdom
22119,PEACE WOODEN BLOCK LETTERS,1734.87,345,107,1,0.0029,United Kingdom
23244,ROUND STORAGE TIN VINTAGE LEAF,1733.98,936,117,9,0.0096,United Kingdom
23181,BULL DOG BOTTLE TOP WALL CLOCK,1733.57,201,86,4,0.0199,United Kingdom
47570B,TEA TIME TABLE CLOTH,1727.23,186,33,70,0.3763,United Kingdom
23122,PARTY CHARMS 50 PIECES,1726.09,2251,135,3,0.0013,United Kingdom
21329,DINOSAURS  WRITING SET,1723.69,941,287,0,0.0,United Kingdom
21586,KINGS CHOICE GIANT TUBE MATCHES,1721.85,839,71,160,0.1907,United Kingdom
21845,DAIRY MAID STRIPE MUG,1720.3,1906,90,52,0.0273,United Kingdom
22526,WHEELBARROW FOR CHILDREN,1720.26,127,85,6,0.0472,United Kingdom
85015,SET OF 12  VINTAGE POSTCARD SET,1718.54,2180,143,0,0.0,United Kingdom
22544,MINI JIGSAW SPACEBOY,1714.92,4518,176,43,0.0095,United Kingdom
22986,WRAP GINGHAM ROSE,1712.1,4105,156,25,0.0061,United Kingdom
22227,HANGING HEART MIRROR DECORATION,1708.07,2341,291,2,0.0009,United Kingdom
22934,BAKING MOULD EASTER EGG WHITE CHOC,1707.47,589,79,3,0.0051,United Kingdom
23073,GEORGIAN TRINKET BOX,1706.5,143,62,1,0.007,United Kingdom
21917,SET 12 KIDS  WHITE CHALK STICKS,1701.93,4151,227,13,0.0031,United Kingdom
37340,MULTICOLOUR SPRING FLOWER MUG,1695.86,2544,138,21,0.0083,United Kingdom
22037,ROBOT BIRTHDAY CARD,1695.32,3929,354,0,0.0,United Kingdom
23214,JINGLE BELL HEART ANTIQUE GOLD,1695.04,789,103,0,0.0,United Kingdom
22674,FRENCH TOILET SIGN BLUE METAL,1692.72,1346,189,13,0.0097,United Kingdom
22816,CARD MOTORBIKE SANTA,1691.76,3987,266,0,0.0,United Kingdom
51008,AFGHAN SLIPPER SOCK PAIR,1690.55,519,24,112,0.2158,United Kingdom
21544,SKULLS  WATER TRANSFER TATTOOS,1687.68,1972,174,0,0.0,United Kingdom
16161U,WRAP SUKI AND FRIENDS,1687.5,4075,135,25,0.0061,United Kingdom
21207,SKULL AND CROSSBONES  GARLAND,1684.85,1067,132,0,0.0,United Kingdom
23368,SET 12 COLOUR PENCILS DOLLY GIRL,1679.55,2379,234,6,0.0025,United Kingdom
22332,SKULLS PARTY BAG + STICKER SET,1678.0,1032,152,24,0.0233,United Kingdom
22913,RED COAT RACK PARIS FASHION,1673.15,352,114,4,0.0114,United Kingdom
22419,LIPSTICK PEN RED,1673.1,3338,273,6,0.0018,United Kingdom
22335,HEART DECORATION PAINTED ZINC,1668.89,2380,225,0,0.0,United Kingdom
15058A,BLUE POLKADOT GARDEN PARASOL,1668.49,220,95,35,0.1591,United Kingdom
23366,SET 12 COLOURING PENCILS DOILY,1667.95,2249,195,0,0.0,United Kingdom
22076,6 RIBBONS EMPIRE,1667.88,1259,225,0,0.0,United Kingdom
21577,SAVE THE PLANET COTTON TOTE BAG,1664.9,720,177,7,0.0097,United Kingdom
84968D,SET OF 16 VINTAGE RED CUTLERY,1661.47,157,56,1,0.0064,United Kingdom
22479,DAISY GARDEN MARKER,1658.57,1139,98,0,0.0,United Kingdom
21578,WOODLAND DESIGN  COTTON TOTE BAG,1657.76,962,132,284,0.2952,United Kingdom
22789,T-LIGHT HOLDER SWEETHEART HANGING,1657.02,844,139,1,0.0012,United Kingdom
22853,CAT BOWL VINTAGE CREAM,1655.96,472,117,6,0.0127,United Kingdom
21981,PACK OF 12 WOODLAND TISSUES,1651.3,5468,272,7,0.0013,United Kingdom
23505,PLAYING CARDS I LOVE LONDON,1651.29,1200,115,0,0.0,United Kingdom
47566b,TEA TIME PARTY BUNTING,1651.15,199,102,0,0.0,United Kingdom
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1651.02,900,94,0,0.0,United Kingdom
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1649.05,969,116,4,0.0041,United Kingdom
23270,SET OF 2 CERAMIC PAINTED HEARTS,1646.32,1270,128,2886,2.2724,United Kingdom
22161,HEART DECORATION RUSTIC HANGING,1645.75,5083,341,24,0.0047,United Kingdom
22154,ANGEL DECORATION 3 BUTTONS,1636.67,3745,165,7,0.0019,United Kingdom
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1636.36,1328,77,22,0.0166,United Kingdom
22474,SPACEBOY TV DINNER TRAY,1636.27,305,135,32,0.1049,United Kingdom
23348,CHILDRENS TOY COOKING UTENSIL SET,1633.81,1545,183,80,0.0518,United Kingdom
35953,FOLKART STAR CHRISTMAS DECORATIONS,1633.67,3581,132,24,0.0067,United Kingdom
84510A,SET OF 4 ENGLISH ROSE COASTERS,1630.32,1196,240,1,0.0008,United Kingdom
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1628.78,945,120,0,0.0,United Kingdom
23391,I LOVE LONDON MINI BACKPACK,1628.17,389,87,0,0.0,United Kingdom
22375,AIRLINE BAG VINTAGE JET SET BROWN,1626.54,351,170,0,0.0,United Kingdom
22975,SPACEBOY CHILDRENS EGG CUP,1624.63,1204,187,1,0.0008,United Kingdom
22799,SWEETHEART WIRE FRUIT BOWL,1623.08,207,89,0,0.0,United Kingdom
22473,TV DINNER TRAY VINTAGE PAISLEY,1623.04,505,114,0,0.0,United Kingdom
37495,FAIRY CAKE BIRTHDAY CANDLE SET,1622.24,440,104,49,0.1114,United Kingdom
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1616.81,346,120,0,0.0,United Kingdom
22445,PENCIL CASE LIFE IS BEAUTIFUL,1615.91,534,131,62,0.1161,United Kingdom
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1614.4,207,89,3,0.0145,United Kingdom
23280,FOLDING BUTTERFLY MIRROR HOT PINK,1614.16,2023,158,2,0.001,United Kingdom
23217,LAUREL HEART ANTIQUE SILVER,1613.82,1309,97,0,0.0,United Kingdom
21206,STRAWBERRY HONEYCOMB  GARLAND,1610.92,1290,110,2,0.0016,United Kingdom
22671,FRENCH LAUNDRY SIGN BLUE METAL,1608.7,962,145,1,0.001,United Kingdom
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1607.32,888,172,17,0.0191,United Kingdom
23462,ROCOCO WALL MIRROR WHITE,1607.04,80,59,52,0.65,United Kingdom
22095,LADS ONLY TISSUE BOX,1605.96,1643,145,9,0.0055,United Kingdom
22305,COFFEE MUG PINK PAISLEY DESIGN,1604.58,693,52,1,0.0014,United Kingdom
22292,HANGING CHICK  YELLOW DECORATION,1604.51,1136,112,0,0.0,United Kingdom
21394,RED POLKADOT BEAKER,1603.77,3908,138,57,0.0146,United Kingdom
23287,RED VINTAGE SPOT BEAKER,1603.39,1879,200,51,0.0271,United Kingdom
22948,METAL DECORATION NAUGHTY CHILDREN,1603.29,1599,139,120,0.075,United Kingdom
22284,HEN HOUSE DECORATION,1597.07,927,133,13,0.014,United Kingdom
23226,FILIGREE HEART DAISY WHITE,1596.67,1247,99,48,0.0385,United Kingdom
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1591.01,695,71,292,0.4201,United Kingdom
22475,SKULL DESIGN TV DINNER TRAY,1590.82,321,140,0,0.0,United Kingdom
22398,MAGNETS PACK OF 4 SWALLOWS,1589.12,2575,252,84,0.0326,United Kingdom
15056n,EDWARDIAN PARASOL NATURAL,1585.28,127,84,0,0.0,United Kingdom
21626,VINTAGE UNION JACK PENNANT,1584.8,794,104,22,0.0277,United Kingdom
22449,SILK PURSE BABUSHKA PINK,1583.95,491,145,131,0.2668,United Kingdom
46000M,POLYESTER FILLER PAD 45x45cm,1582.55,1701,144,101,0.0594,United Kingdom
21967,PACK OF 12 SKULL TISSUES,1582.15,5271,232,0,0.0,United Kingdom
23369,SET 36 COLOUR PENCILS LOVE LONDON,1581.06,1105,126,0,0.0,United Kingdom
22676,FRENCH BLUE METAL DOOR SIGN 1,1578.39,1181,209,11,0.0093,United Kingdom
21509,COWBOYS AND INDIANS BIRTHDAY CARD,1572.28,3741,274,0,0.0,United Kingdom
22494,EMERGENCY FIRST AID TIN,1572.27,1088,252,40,0.0368,United Kingdom
22208,WOOD STAMP SET THANK YOU,1571.49,1509,282,13,0.0086,United Kingdom
22434,BALLOON PUMP WITH 10 BALLOONS,1570.41,793,126,18,0.0227,United Kingdom
22583,PACK OF 6 HANDBAG GIFT BOXES,1570.4,573,113,2,0.0035,United Kingdom
85206A,CREAM FELT EASTER EGG BASKET,1568.93,978,116,77,0.0787,United Kingdom
22085,PAPER CHAIN KIT SKULLS,1566.99,548,97,0,0.0,United Kingdom
21913,VINTAGE SEASIDE JIGSAW PUZZLES,1565.83,398,150,3,0.0075,United Kingdom
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1565.71,461,135,120,0.2603,United Kingdom
22313,OFFICE MUG WARMER PINK,1564.83,565,66,250,0.4425,United Kingdom
85132A,CHARLIE + LOLA BISCUITS TINS,1561.77,545,113,99,0.1817,United Kingdom
21744,SNOWFLAKE PORTABLE TABLE LIGHT,1557.65,529,128,21,0.0397,United Kingdom
23524,WALL ART HORSE & PONY,1557.63,481,64,6,0.0125,United Kingdom
21528,DAIRY MAID TRADITIONAL TEAPOT,1557.57,215,121,14,0.0651,United Kingdom
22675,FRENCH KITCHEN SIGN BLUE METAL,1555.16,1240,167,27,0.0218,United Kingdom
22818,CARD CHRISTMAS VILLAGE,1550.4,3633,247,96,0.0264,United Kingdom
20665,RED RETROSPOT PURSE,1546.27,482,159,64,0.1328,United Kingdom
22982,PANTRY PASTRY BRUSH,1543.77,1154,214,24,0.0208,United Kingdom
22600,CHRISTMAS RETROSPOT STAR WOOD,1543.23,1698,196,28,0.0165,United Kingdom
22318,FIVE HEART HANGING DECORATION,1541.62,462,144,7,0.0152,United Kingdom
21898,POTTING SHED ROSE CANDLE,1541.11,559,28,83,0.1485,United Kingdom
20985,HEART CALCULATOR,1540.59,1179,134,16,0.0136,United Kingdom
84971S,SMALL HEART FLOWERS HOOK,1540.45,1761,173,1,0.0006,United Kingdom
10133,COLOURING PENCILS BROWN TUBE,1539.6,2856,198,92,0.0322,United Kingdom
22176,BLUE OWL SOFT TOY,1536.88,513,119,30,0.0585,United Kingdom
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1536.36,1099,183,24,0.0218,United Kingdom
22731,3D CHRISTMAS STAMPS STICKERS,1536.24,1172,144,14,0.0119,United Kingdom
23267,SET OF 4 SANTA PLACE SETTINGS,1531.95,1202,109,48,0.0399,United Kingdom
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1531.14,1119,75,0,0.0,United Kingdom
23250,VINTAGE RED TRIM ENAMEL BOWL,1531.03,1179,118,121,0.1026,United Kingdom
22828,REGENCY MIRROR WITH SHUTTERS,1530.0,10,7,0,0.0,United Kingdom
22472,TV DINNER TRAY DOLLY GIRL,1527.01,321,110,2,0.0062,United Kingdom
84968E,SET OF 16 VINTAGE BLACK CUTLERY,1522.53,134,47,35,0.2612,United Kingdom
22530,MAGIC DRAWING SLATE DOLLY GIRL,1516.46,3628,234,24,0.0066,United Kingdom
85049C,ROMANTIC PINKS RIBBONS,1515.69,1215,224,0,0.0,United Kingdom
22770,MIRROR CORNICE,1515.68,94,66,4,0.0426,United Kingdom
21352,EUCALYPTUS & PINECONE  WREATH,1511.26,378,80,32,0.0847,United Kingdom
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1509.41,449,93,59,0.1314,United Kingdom
21361,LOVE LARGE WOOD LETTERS,1505.96,106,73,21,0.1981,United Kingdom
23528,WALL ART SPACEBOY,1504.49,479,50,0,0.0,United Kingdom
22905,CALENDAR IN SEASON DESIGN,1502.29,581,110,0,0.0,United Kingdom
22471,TV DINNER TRAY AIR HOSTESS,1502.02,419,106,1,0.0024,United Kingdom
20668,DISCO BALL CHRISTMAS DECORATION,1501.4,12883,215,0,0.0,United Kingdom
22985,WRAP BILLBOARD FONTS DESIGN,1500.44,3782,99,0,0.0,United Kingdom
21792,CLASSIC FRENCH STYLE BASKET GREEN,1497.72,344,79,17,0.0494,United Kingdom
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1496.89,1731,104,0,0.0,United Kingdom
22285,HANGING HEN ON NEST DECORATION,1493.25,870,120,0,0.0,United Kingdom
23334,IVORY WICKER HEART SMALL,1491.75,2271,130,0,0.0,United Kingdom
37342,POLKADOT COFFEE CUP & SAUCER PINK,1489.01,1571,114,122,0.0777,United Kingdom
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1486.69,729,114,0,0.0,United Kingdom
35924,HANGING FAIRY CAKE DECORATION,1484.3,820,77,179,0.2183,United Kingdom
21327,SKULLS WRITING SET,1484.13,864,252,0,0.0,United Kingdom
22203,MILK PAN RED RETROSPOT,1483.13,404,148,2,0.005,United Kingdom
84580,MOUSE TOY WITH PINK T-SHIRT,1482.43,389,165,0,0.0,United Kingdom
23559,WOODLAND BUNNIES LOLLY MAKERS,1482.41,649,124,0,0.0,United Kingdom
21447,12 IVORY ROSE PEG PLACE SETTINGS,1478.1,969,151,119,0.1228,United Kingdom
21619,4 VANILLA BOTANICAL CANDLES,1476.4,974,165,94,0.0965,United Kingdom
23392,SPACEBOY ROCKET LOLLY MAKERS,1475.03,662,114,24,0.0363,United Kingdom
22802,FAUX FUR CHOCOLATE THROW,1474.74,87,49,0,0.0,United Kingdom
22664,TOY TIDY DOLLY GIRL DESIGN,1472.85,713,165,12,0.0168,United Kingdom
21470,FLOWER VINE RAFFIA FOOD COVER,1470.32,381,142,5,0.0131,United Kingdom
23365,SET 12 COLOUR PENCILS LOVE LONDON,1463.08,1857,169,0,0.0,United Kingdom
21705,BAG 500g SWIRLY MARBLES,1462.17,1459,144,20,0.0137,United Kingdom
84818,DANISH ROSE PHOTO FRAME,1460.81,1423,107,165,0.116,United Kingdom
21829,DINOSAUR KEYRINGS ASSORTED,1460.74,6777,181,2437,0.3596,United Kingdom
23470,CARD HOLDER LOVE BIRD LARGE,1460.5,232,92,12,0.0517,United Kingdom
21872,GLAMOROUS  MUG,1454.98,1292,144,16,0.0124,United Kingdom
22461,SAVOY ART DECO CLOCK,1453.58,239,67,59,0.2469,United Kingdom
22696,WICKER WREATH LARGE,1452.55,735,152,0,0.0,United Kingdom
21191,LARGE WHITE HONEYCOMB PAPER BELL,1451.82,562,95,0,0.0,United Kingdom
23086,ZINC  STAR T-LIGHT HOLDER,1451.43,1225,48,16,0.0131,United Kingdom
23034,DRAWER KNOB CERAMIC BLACK,1448.67,979,89,6,0.0061,United Kingdom
15044A,PINK PAPER PARASOL,1439.02,458,103,1,0.0022,United Kingdom
22713,CARD I LOVE LONDON,1437.36,3441,218,8,0.0023,United Kingdom
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE,1435.72,303,144,21,0.0693,United Kingdom
85054,FRENCH ENAMEL POT W LID,1430.63,614,120,43,0.07,United Kingdom
15058C,ICE CREAM DESIGN GARDEN PARASOL,1429.82,240,73,30,0.125,United Kingdom
21620,SET OF 4 ROSE BOTANICAL CANDLES,1429.49,887,168,1499,1.69,United Kingdom
23527,WALL ART ANIMALS AND NATURE,1428.56,420,50,7,0.0167,United Kingdom
23249,VINTAGE RED ENAMEL TRIM PLATE,1426.1,842,88,55,0.0653,United Kingdom
22922,FRIDGE MAGNETS US DINER ASSORTED,1422.9,1587,108,276,0.1739,United Kingdom
22458,CAST IRON HOOK GARDEN FORK,1421.83,523,24,65,0.1243,United Kingdom
21407,BROWN CHECK CAT DOORSTOP,1421.11,290,140,20,0.069,United Kingdom
22182,CAKE STAND VICTORIAN FILIGREE SMALL,1420.58,372,124,3,0.0081,United Kingdom
21507,"ELEPHANT, BIRTHDAY CARD,",1420.24,3320,264,24,0.0072,United Kingdom
22949,36 DOILIES DOLLY GIRL,1417.55,956,107,14,0.0146,United Kingdom
22306,SILVER MUG BONE CHINA TREE OF LIFE,1415.85,1162,115,17,0.0146,United Kingdom
22714,CARD BIRTHDAY COWBOY,1415.73,3487,226,12,0.0034,United Kingdom
22576,SWALLOW WOODEN CHRISTMAS DECORATION,1414.46,1538,175,36,0.0234,United Kingdom
22531,MAGIC DRAWING SLATE CIRCUS PARADE,1412.41,3382,200,0,0.0,United Kingdom
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1409.9,3138,342,32,0.0102,United Kingdom
82567,"AIRLINE LOUNGE,METAL SIGN",1408.07,711,292,73,0.1027,United Kingdom
22915,ASSORTED BOTTLE TOP  MAGNETS,1406.42,3152,189,294,0.0933,United Kingdom
51014C,"FEATHER PEN,COAL BLACK",1405.73,2687,178,110,0.0409,United Kingdom
23104,IVORY CAFE HANGING LAMP,1405.42,118,46,0,0.0,United Kingdom
21363,HOME SMALL WOOD LETTERS,1403.94,243,132,33,0.1358,United Kingdom
23119,PACK OF 6 LARGE FRUIT STRAWS,1401.7,2282,153,36,0.0158,United Kingdom
21424,WOODLAND STORAGE BOX LARGE,1401.02,346,76,45,0.1301,United Kingdom
22436,12 COLOURED PARTY BALLOONS,1398.51,2134,164,20,0.0094,United Kingdom
23055,IVORY CHANDELIER T-LIGHT HOLDER,1395.18,657,44,830,1.2633,United Kingdom
23040,PAPER LANTERN 9 POINT SNOW STAR,1394.03,253,41,0,0.0,United Kingdom
84813,SET OF 4 DIAMOND NAPKIN RINGS,1393.79,166,39,1,0.006,United Kingdom
22443,GROW YOUR OWN HERBS SET OF 3,1391.74,164,93,9,0.0549,United Kingdom
84795B,SUNSET CHECK HAMMOCK,1390.64,176,48,0,0.0,United Kingdom
21519,GIN & TONIC DIET GREETING CARD,1389.22,3299,250,116,0.0352,United Kingdom
22677,FRENCH BLUE METAL DOOR SIGN 2,1389.07,1018,195,11,0.0108,United Kingdom
22976,CIRCUS PARADE CHILDRENS EGG CUP,1389.01,1066,145,13,0.0122,United Kingdom
21537,RED RETROSPOT PUDDING BOWL,1387.96,332,69,135,0.4066,United Kingdom
22299,PIG KEYRING WITH LIGHT & SOUND,1386.97,1379,83,52,0.0377,United Kingdom
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1384.91,3039,156,24,0.0079,United Kingdom
22071,SMALL WHITE RETROSPOT MUG IN BOX,1384.3,729,91,286,0.3923,United Kingdom
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1380.84,1143,155,24,0.021,United Kingdom
22363,GLASS JAR MARMALADE,1380.8,483,88,130,0.2692,United Kingdom
21071,VINTAGE BILLBOARD DRINK ME MUG,1380.28,992,180,88,0.0887,United Kingdom
22735,RIBBON REEL SOCKS AND MITTENS,1379.21,741,136,0,0.0,United Kingdom
23414,ZINC BOX SIGN HOME,1378.75,141,65,4,0.0284,United Kingdom
21382,SET/4 SPRING FLOWER DECORATION,1376.53,1143,129,8,0.007,United Kingdom
22047,EMPIRE GIFT WRAP,1373.5,3375,107,25,0.0074,United Kingdom
21820,GLITTER HEART GARLAND WITH BELLS,1368.47,329,94,240,0.7295,United Kingdom
23000,TRAVEL CARD WALLET TRANSPORT,1368.28,3169,282,39,0.0123,United Kingdom
22609,PENS ASSORTED SPACEBALL,1368.1,5874,156,36,0.0061,United Kingdom
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1367.45,583,125,6,0.0103,United Kingdom
23546,WRAP PAISLEY PARK,1365.0,3250,120,0,0.0,United Kingdom
23221,REINDEER HEART DECORATION SILVER,1363.04,1536,148,58,0.0378,United Kingdom
22716,CARD CIRCUS PARADE,1360.91,3201,288,0,0.0,United Kingdom
85227,SET OF 6 3D KIT CARDS FOR KIDS,1359.4,1477,223,0,0.0,United Kingdom
22911,PAPER CHAIN KIT LONDON,1358.09,463,97,6,0.013,United Kingdom
85232B,SET OF 3 BABUSHKA STACKING TINS,1356.3,280,21,256,0.9143,United Kingdom
23469,CARD HOLDER LOVE BIRD SMALL,1355.24,332,74,4,0.012,United Kingdom
21039,RED RETROSPOT SHOPPING BAG,1353.69,523,92,12,0.0229,United Kingdom
22304,COFFEE MUG BLUE PAISLEY DESIGN,1352.88,761,61,0,0.0,United Kingdom
21686,MEDINA STAMPED METAL STOOL,1351.64,37,22,1,0.027,United Kingdom
22754,SMALL RED BABUSHKA NOTEBOOK,1350.47,1951,266,0,0.0,United Kingdom
21615,4 LAVENDER BOTANICAL DINNER CANDLES,1347.92,891,136,26,0.0292,United Kingdom
22421,LIPSTICK PEN FUSCHIA,1347.1,2597,214,2,0.0008,United Kingdom
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1347.08,1152,101,24,0.0208,United Kingdom
21987,PACK OF 6 SKULL PAPER CUPS,1346.65,2113,173,13,0.0062,United Kingdom
22912,YELLOW COAT RACK PARIS FASHION,1342.39,287,102,6,0.0209,United Kingdom
22917,HERB MARKER ROSEMARY,1340.22,1937,241,12,0.0062,United Kingdom
21246,RED RETROSPOT BIG BOWL,1336.78,286,100,96,0.3357,United Kingdom
22073,RED RETROSPOT STORAGE JAR,1336.14,334,72,68,0.2036,United Kingdom
22293,HANGING CHICK GREEN DECORATION,1335.87,903,122,0,0.0,United Kingdom
23061,VINTAGE EMBOSSED HEART,1332.68,1015,118,3,0.003,United Kingdom
21624,VINTAGE UNION JACK DOORSTOP,1331.56,216,97,5,0.0231,United Kingdom
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1329.91,377,70,360,0.9549,United Kingdom
23538,WALL ART VINTAGE HEART,1329.54,331,32,0,0.0,United Kingdom
22362,GLASS JAR PEACOCK BATH SALTS,1329.44,414,144,33,0.0797,United Kingdom
22742,MAKE YOUR OWN PLAYTIME CARD KIT,1323.57,639,102,2,0.0031,United Kingdom
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1323.37,996,118,0,0.0,United Kingdom
22650,CERAMIC PIRATE CHEST MONEY BANK,1320.7,852,146,3,0.0035,United Kingdom
21818,GLITTER HEART DECORATION,1320.41,2737,164,130,0.0475,United Kingdom
22916,HERB MARKER THYME,1314.21,1905,238,12,0.0063,United Kingdom
21179,NO JUNK MAIL METAL SIGN,1313.79,1940,269,86,0.0443,United Kingdom
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1313.39,1608,100,0,0.0,United Kingdom
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1313.28,820,121,17,0.0207,United Kingdom
23405,HOME SWEET HOME 2 DRAWER CABINET,1311.48,252,71,1,0.004,United Kingdom
90057,DIAMANTE RING ASSORTED IN BOX.,1311.36,1008,23,380,0.377,United Kingdom
21195,PINK  HONEYCOMB PAPER BALL,1308.56,693,82,31,0.0447,United Kingdom
22686,FRENCH BLUE METAL DOOR SIGN No,1308.38,1019,167,24,0.0236,United Kingdom
22028,PENNY FARTHING BIRTHDAY CARD,1304.14,3042,265,62,0.0204,United Kingdom
85199S,SMALL HANGING IVORY/RED WOOD BIRD,1302.31,2660,262,24,0.009,United Kingdom
21627,ELEPHANT CARNIVAL POUFFE,1299.83,63,48,32,0.5079,United Kingdom
21793,CLASSIC FRENCH STYLE BASKET BROWN,1296.61,304,75,40,0.1316,United Kingdom
22310,IVORY KNITTED MUG COSY,1296.23,668,109,0,0.0,United Kingdom
21422,PORCELAIN ROSE SMALL,1295.0,1607,66,59,0.0367,United Kingdom
22439,6 ROCKET BALLOONS,1293.22,1898,200,68,0.0358,United Kingdom
21866,UNION JACK FLAG LUGGAGE TAG,1292.38,747,193,0,0.0,United Kingdom
22372,AIRLINE BAG VINTAGE WORLD CHAMPION,1289.49,282,151,1,0.0035,United Kingdom
21616,4 PEAR BOTANICAL DINNER CANDLES,1288.34,822,138,0,0.0,United Kingdom
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1283.99,1265,116,120,0.0949,United Kingdom
21408,SPOTTY PINK DUCK DOORSTOP,1282.81,285,118,2,0.007,United Kingdom
21064,BOOM BOX SPEAKER BOYS,1281.2,296,101,0,0.0,United Kingdom
21901,"KEY FOB , BACK DOOR",1277.89,1829,310,9,0.0049,United Kingdom
22918,HERB MARKER PARSLEY,1275.35,1869,239,12,0.0064,United Kingdom
21090,SET/6 COLLAGE PAPER PLATES,1274.19,2413,221,228,0.0945,United Kingdom
47480,HANGING PHOTO CLIP ROPE LADDER,1274.17,746,86,0,0.0,United Kingdom
23072,MARIE ANTOINETTE TRINKET BOX SILVER,1273.76,334,33,122,0.3653,United Kingdom
85059,FRENCH ENAMEL WATER BASIN,1273.11,411,130,8,0.0195,United Kingdom
21211,SET OF 72 SKULL PAPER  DOILIES,1270.07,883,103,0,0.0,United Kingdom
21897,POTTING SHED CANDLE CITRONELLA,1268.19,465,5,22,0.0473,United Kingdom
21902,"KEY FOB , FRONT  DOOR",1262.37,1962,212,9,0.0046,United Kingdom
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1254.12,2855,168,41,0.0144,United Kingdom
22977,DOLLY GIRL CHILDRENS EGG CUP,1252.61,950,136,1,0.0011,United Kingdom
22999,TRAVEL CARD WALLET VINTAGE LEAF,1252.59,2894,224,3,0.001,United Kingdom
23511,EMBROIDERED RIBBON REEL EMILY,1252.01,571,99,5,0.0088,United Kingdom
22597,MUSICAL ZINC HEART DECORATION,1247.49,2821,188,34,0.0121,United Kingdom
