customer_id,country,total_spend,order_count,units_purchased,average_order_value,first_purchase,last_purchase,recency,frequency,monetary_value,r_score,f_score,m_score,rfm_score,rfm_segment,retention_action
12778,Netherlands,804.23,6,825.0,134.04,2011-01-31 14:35,2011-11-20 11:39,19,6,804.23,4,5,3,453,Loyal customers,Nurture and recommend next purchase
17256,United Kingdom,240.0,2,141.0,120.0,2011-01-31 14:53,2011-08-24 13:30,106,2,240.0,2,3,2,232,Inactive,Win-back campaign
17604,United Kingdom,309.36,2,169.0,154.68,2011-01-31 15:09,2011-05-06 13:43,216,2,309.36,1,3,2,132,Inactive,Win-back campaign
14006,United Kingdom,962.19,3,641.0,320.73,2011-01-31 15:11,2011-08-16 09:39,115,3,962.19,2,4,4,244,Loyal customers,Nurture and recommend next purchase
13600,United Kingdom,219.52,1,324.0,219.52,2011-01-31 15:27,2011-01-31 15:27,311,1,219.52,1,2,1,121,Inactive,Win-back campaign
15058,United Kingdom,2102.54,11,1054.0,191.14,2011-01-31 15:35,2011-11-14 14:57,24,11,2102.54,4,5,5,455,Champions,Nurture and recommend next purchase
17147,United Kingdom,1679.64,4,882.0,419.91,2011-02-01 09:36,2011-11-17 12:32,22,4,1679.64,4,4,4,444,Loyal customers,Nurture and recommend next purchase
13881,United Kingdom,16989.52,20,10118.0,849.48,2011-02-01 10:14,2011-12-06 12:50,3,20,16989.52,5,5,5,555,Champions,Nurture and recommend next purchase
16612,United Kingdom,1187.66,4,506.0,296.92,2011-02-01 10:38,2011-11-07 07:38,32,4,1187.66,3,4,4,344,Loyal customers,Nurture and recommend next purchase
14627,United Kingdom,-21.85,0,0,0,2011-02-01 10:49,2011-02-01 10:49,311,0,-21.85,1,1,1,111,Inactive,Win-back campaign
17356,United Kingdom,178.22,1,166.0,178.22,2011-02-01 11:07,2011-02-01 11:07,311,1,178.22,1,2,1,121,Inactive,Win-back campaign
12477,Germany,13117.01,6,3653.0,2186.17,2011-02-01 11:09,2011-11-17 09:51,22,6,13117.01,4,5,5,455,Champions,Nurture and recommend next purchase
12836,United Kingdom,2610.36,4,1062.0,652.59,2011-02-01 11:19,2011-10-11 15:10,58,4,2610.36,3,4,5,345,Loyal customers,Nurture and recommend next purchase
13939,United Kingdom,556.75,3,847.0,185.58,2011-02-01 11:30,2011-11-16 13:33,22,3,556.75,4,4,3,443,Loyal customers,Nurture and recommend next purchase
16745,United Kingdom,7157.1,17,6719.0,421.01,2011-02-01 11:31,2011-09-14 11:58,86,17,7157.1,2,5,5,255,Loyal customers,Nurture and recommend next purchase
13606,United Kingdom,276.75,3,276.0,92.25,2011-02-01 11:42,2011-11-10 17:46,28,3,276.75,4,4,2,442,Loyal customers,Nurture and recommend next purchase
13494,United Kingdom,316.26,1,162.0,316.26,2011-02-01 11:58,2011-02-01 11:58,311,1,316.26,1,2,2,122,Inactive,Win-back campaign
12929,United Kingdom,105.1,1,37.0,105.1,2011-02-01 12:08,2011-08-09 14:30,121,1,105.1,2,2,1,221,Inactive,Win-back campaign
16419,United Kingdom,945.96,6,428.0,157.66,2011-02-01 12:25,2011-08-19 12:33,112,6,945.96,2,5,4,254,Loyal customers,Nurture and recommend next purchase
17035,United Kingdom,388.33,2,229.0,194.16,2011-02-01 12:27,2011-04-08 11:23,245,2,388.33,1,3,2,132,Inactive,Win-back campaign
15203,United Kingdom,1827.8,6,1753.0,304.63,2011-02-01 12:29,2011-11-14 08:16,25,6,1827.8,4,5,4,454,Champions,Nurture and recommend next purchase
16515,United Kingdom,1624.14,5,826.0,324.83,2011-02-01 13:09,2011-10-18 13:10,51,5,1624.14,3,5,4,354,Loyal customers,Nurture and recommend next purchase
12373,Austria,364.6,1,197.0,364.6,2011-02-01 13:10,2011-02-01 13:10,310,1,364.6,1,2,2,122,Inactive,Win-back campaign
18202,United Kingdom,1396.99,3,581.0,465.66,2011-02-01 13:36,2011-05-24 12:12,199,3,1396.99,1,4,4,144,At-risk high value,Personal outreach + tailored offer
12775,Netherlands,1351.24,5,877.0,270.25,2011-02-01 13:45,2011-11-22 16:33,16,5,1351.24,4,5,4,454,Champions,Nurture and recommend next purchase
14549,United Kingdom,289.24,1,136.0,289.24,2011-02-01 13:47,2011-02-01 13:47,310,1,289.24,1,2,2,122,Inactive,Win-back campaign
15981,United Kingdom,3408.48,8,1866.0,426.06,2011-02-01 13:50,2011-11-15 08:00,24,8,3408.48,4,5,5,455,Champions,Nurture and recommend next purchase
16110,United Kingdom,1320.95,3,720.0,440.32,2011-02-01 14:01,2011-10-25 14:35,44,3,1320.95,3,4,4,344,Loyal customers,Nurture and recommend next purchase
17376,United Kingdom,203.2,2,86.0,101.6,2011-02-01 14:12,2011-09-30 12:36,70,2,203.2,2,3,1,231,Inactive,Win-back campaign
13110,United Kingdom,1452.87,7,388.0,207.55,2011-02-01 15:24,2011-11-08 14:30,30,7,1452.87,4,5,4,454,Champions,Nurture and recommend next purchase
16716,United Kingdom,319.8,2,120.0,159.9,2011-02-01 15:35,2011-03-18 10:03,266,2,319.8,1,3,2,132,Inactive,Win-back campaign
12676,Sweden,1331.39,6,670.0,221.9,2011-02-01 15:41,2011-11-15 12:25,24,6,1331.39,4,5,4,454,Champions,Nurture and recommend next purchase
15940,United Kingdom,31.8,1,4.0,31.8,2011-02-01 16:18,2011-02-01 16:21,310,1,31.8,1,2,1,121,Inactive,Win-back campaign
15971,United Kingdom,4199.85,12,1717.0,349.99,2011-02-01 16:47,2011-11-22 12:50,17,12,4199.85,4,5,5,455,Champions,Nurture and recommend next purchase
14665,United Kingdom,1258.38,5,740.0,251.68,2011-02-02 09:08,2011-10-10 11:54,60,5,1258.38,3,5,4,354,Loyal customers,Nurture and recommend next purchase
14457,United Kingdom,113.64,1,88.0,113.64,2011-02-02 09:39,2011-02-02 09:39,310,1,113.64,1,2,1,121,Inactive,Win-back campaign
15589,United Kingdom,456.58,3,243.0,152.19,2011-02-02 10:46,2011-04-01 11:22,252,3,456.58,1,4,2,142,Inactive,Win-back campaign
14411,United Kingdom,1063.0,1,196.0,1063.0,2011-02-02 10:56,2011-02-02 10:56,310,1,1063.0,1,2,4,124,At-risk high value,Personal outreach + tailored offer
17560,United Kingdom,854.95,5,651.0,170.99,2011-02-02 11:14,2011-09-06 09:18,94,5,854.95,2,5,3,253,Loyal customers,Nurture and recommend next purchase
15226,United Kingdom,154.41,1,71.0,154.41,2011-02-02 11:41,2011-02-02 11:41,310,1,154.41,1,2,1,121,Inactive,Win-back campaign
14460,United Kingdom,383.34,3,881.0,127.78,2011-02-02 11:54,2011-08-21 14:19,109,3,383.34,2,4,2,242,Inactive,Win-back campaign
16156,United Kingdom,2994.62,9,1273.0,332.74,2011-02-02 12:02,2011-12-01 12:42,8,9,2994.62,5,5,5,555,Champions,Nurture and recommend next purchase
13728,United Kingdom,1016.14,6,458.0,169.36,2011-02-02 12:09,2011-11-03 10:49,36,6,1016.14,3,5,4,354,Loyal customers,Nurture and recommend next purchase
14127,United Kingdom,709.71,3,321.0,236.57,2011-02-02 12:26,2011-08-09 10:49,122,3,709.71,2,4,3,243,Inactive,Win-back campaign
16378,United Kingdom,362.95,3,267.0,120.98,2011-02-02 12:42,2011-04-06 15:07,246,3,362.95,1,4,2,142,Inactive,Win-back campaign
13894,United Kingdom,535.97,3,354.0,178.66,2011-02-02 12:54,2011-11-17 13:35,21,3,535.97,4,4,3,443,Loyal customers,Nurture and recommend next purchase
13824,United Kingdom,1698.94,5,768.0,339.79,2011-02-02 13:07,2011-11-07 12:41,32,5,1698.94,3,5,4,354,Loyal customers,Nurture and recommend next purchase
18250,United Kingdom,342.92,1,199.0,342.92,2011-02-02 13:16,2011-02-11 13:59,300,1,342.92,1,2,2,122,Inactive,Win-back campaign
15270,United Kingdom,2298.2,7,1521.0,328.31,2011-02-02 13:25,2011-11-24 09:24,15,7,2298.2,4,5,5,455,Champions,Nurture and recommend next purchase
14188,United Kingdom,2018.91,6,1162.0,336.49,2011-02-02 13:46,2011-12-01 09:46,8,6,2018.91,5,5,5,555,Champions,Nurture and recommend next purchase
18017,United Kingdom,523.0,3,300.0,174.33,2011-02-02 13:57,2011-09-19 16:15,80,3,523.0,2,4,3,243,Inactive,Win-back campaign
15421,United Kingdom,950.36,4,500.0,237.59,2011-02-02 14:36,2011-10-12 09:20,58,4,950.36,3,4,4,344,Loyal customers,Nurture and recommend next purchase
17446,United Kingdom,120.9,2,198.0,60.45,2011-02-02 14:40,2011-06-16 10:42,176,2,120.9,2,3,1,231,Inactive,Win-back campaign
12414,Austria,562.41,3,300.0,187.47,2011-02-02 14:51,2011-05-06 14:51,216,3,562.41,1,4,3,143,Inactive,Win-back campaign
14798,United Kingdom,173.74,3,150.0,57.91,2011-02-02 15:26,2011-10-18 10:58,52,3,173.74,3,4,1,341,Growing customers,Nurture and recommend next purchase
12990,United Kingdom,409.5,3,200.0,136.5,2011-02-02 15:39,2011-11-08 13:01,30,3,409.5,4,4,2,442,Loyal customers,Nurture and recommend next purchase
12350,Norway,334.4,1,197.0,334.4,2011-02-02 16:01,2011-02-02 16:01,309,1,334.4,1,2,2,122,Inactive,Win-back campaign
16992,United Kingdom,1601.86,5,860.0,320.37,2011-02-02 16:31,2011-11-29 11:50,10,5,1601.86,4,5,4,454,Champions,Nurture and recommend next purchase
17337,United Kingdom,1897.51,4,1247.0,474.38,2011-02-02 17:06,2011-07-11 14:56,150,4,1897.51,2,4,4,244,Loyal customers,Nurture and recommend next purchase
16405,United Kingdom,167.25,2,187.0,83.62,2011-02-02 17:08,2011-02-10 15:24,301,2,167.25,1,3,1,131,Inactive,Win-back campaign
17071,United Kingdom,2385.48,9,1197.0,265.05,2011-02-03 08:18,2011-12-01 09:06,8,9,2385.48,5,5,5,555,Champions,Nurture and recommend next purchase
13873,United Kingdom,381.7,3,140.0,127.23,2011-02-03 09:37,2011-08-12 10:08,119,3,381.7,2,4,2,242,Inactive,Win-back campaign
17362,United Kingdom,312.23,2,191.0,156.12,2011-02-03 10:26,2011-04-14 14:43,238,2,312.23,1,3,2,132,Inactive,Win-back campaign
13394,United Kingdom,2312.8,8,2392.0,289.1,2011-02-03 10:39,2011-12-08 11:36,1,8,2312.8,5,5,5,555,Champions,Nurture and recommend next purchase
12502,Spain,3723.87,5,820.0,744.77,2011-02-03 10:41,2011-09-05 11:52,95,5,3723.87,2,5,5,255,Loyal customers,Nurture and recommend next purchase
16333,United Kingdom,26626.8,22,32184.0,1210.31,2011-02-03 10:50,2011-12-02 12:19,7,22,26626.8,5,5,5,555,Champions,Nurture and recommend next purchase
16030,United Kingdom,331.24,1,283.0,331.24,2011-02-03 11:28,2011-02-03 11:28,309,1,331.24,1,2,2,122,Inactive,Win-back campaign
14044,United Kingdom,646.42,4,304.0,161.6,2011-02-03 11:39,2011-11-13 12:05,26,4,646.42,4,4,3,443,Loyal customers,Nurture and recommend next purchase
13800,United Kingdom,558.32,1,331.0,558.32,2011-02-03 12:27,2011-02-03 12:27,309,1,558.32,1,2,3,123,Inactive,Win-back campaign
17672,United Kingdom,3106.62,2,1690.0,1553.31,2011-02-03 13:29,2011-10-27 10:56,43,2,3106.62,3,3,5,335,Loyal customers,Nurture and recommend next purchase
12464,Belgium,1212.05,8,112.0,151.51,2011-02-03 13:30,2011-11-29 13:33,9,8,1212.05,5,5,4,554,Champions,Nurture and recommend next purchase
13581,United Kingdom,118.0,1,30.0,118.0,2011-02-03 14:41,2011-02-03 14:41,308,1,118.0,1,2,1,121,Inactive,Win-back campaign
14540,United Kingdom,952.66,3,411.0,317.55,2011-02-03 15:02,2011-11-30 10:15,9,3,952.66,5,4,4,544,Champions,Nurture and recommend next purchase
13539,United Kingdom,605.84,3,320.0,201.95,2011-02-03 15:23,2011-09-15 10:18,85,3,605.84,2,4,3,243,Inactive,Win-back campaign
15885,United Kingdom,379.35,3,111.0,126.45,2011-02-03 15:28,2011-09-08 10:43,92,3,379.35,2,4,2,242,Inactive,Win-back campaign
14497,United Kingdom,457.47,1,235.0,457.47,2011-02-03 17:01,2011-02-11 15:20,300,1,457.47,1,2,2,122,Inactive,Win-back campaign
17507,United Kingdom,605.58,2,359.0,302.79,2011-02-03 18:08,2011-03-23 11:48,261,2,605.58,1,3,3,133,Inactive,Win-back campaign
13208,United Kingdom,1199.65,6,803.0,199.94,2011-02-03 19:32,2011-10-12 09:54,58,6,1199.65,3,5,4,354,Loyal customers,Nurture and recommend next purchase
17334,United Kingdom,306.6,2,315.0,153.3,2011-02-04 09:03,2011-02-11 16:34,300,2,306.6,1,3,2,132,Inactive,Win-back campaign
13871,United Kingdom,6389.8,13,2806.0,491.52,2011-02-04 09:30,2011-11-17 10:49,22,13,6389.8,4,5,5,455,Champions,Nurture and recommend next purchase
16938,United Kingdom,1878.43,4,2533.0,469.61,2011-02-04 09:34,2011-12-01 10:20,8,4,1878.43,5,4,4,544,Champions,Nurture and recommend next purchase
12754,Japan,2949.12,3,6481.0,983.04,2011-02-04 10:31,2011-04-18 09:00,235,3,2949.12,1,4,5,145,Loyal customers,Nurture and recommend next purchase
12410,Switzerland,681.08,2,211.0,340.54,2011-02-04 10:38,2011-02-11 15:47,300,2,681.08,1,3,3,133,Inactive,Win-back campaign
17929,United Kingdom,834.5,4,108.0,208.62,2011-02-04 11:40,2011-11-28 16:01,10,4,834.5,4,4,3,443,Loyal customers,Nurture and recommend next purchase
14778,United Kingdom,730.86,2,306.0,365.43,2011-02-04 11:43,2011-08-04 15:23,126,2,730.86,2,3,3,233,Inactive,Win-back campaign
17517,United Kingdom,153.94,1,102.0,153.94,2011-02-04 11:48,2011-02-04 11:48,308,1,153.94,1,2,1,121,Inactive,Win-back campaign
17226,United Kingdom,393.49,1,406.0,393.49,2011-02-04 11:52,2011-02-04 11:52,308,1,393.49,1,2,2,122,Inactive,Win-back campaign
13137,United Kingdom,3557.96,8,2204.0,444.75,2011-02-04 11:54,2011-11-29 12:09,10,8,3557.96,4,5,5,455,Champions,Nurture and recommend next purchase
13725,United Kingdom,1809.81,8,806.0,226.23,2011-02-04 12:18,2011-10-21 10:03,49,8,1809.81,3,5,4,354,Loyal customers,Nurture and recommend next purchase
13309,United Kingdom,1456.79,5,1544.0,291.36,2011-02-04 12:29,2011-12-02 16:34,6,5,1456.79,5,5,4,554,Champions,Nurture and recommend next purchase
12842,United Kingdom,1118.99,2,547.0,559.5,2011-02-04 12:36,2011-09-30 15:33,69,2,1118.99,3,3,4,334,Loyal customers,Nurture and recommend next purchase
16109,United Kingdom,611.88,2,612.0,305.94,2011-02-04 12:37,2011-05-05 09:17,218,2,611.88,1,3,3,133,Inactive,Win-back campaign
17291,United Kingdom,550.8,1,72.0,550.8,2011-02-04 13:04,2011-02-04 13:04,307,1,550.8,1,2,3,123,Inactive,Win-back campaign
15090,United Kingdom,381.32,1,208.0,381.32,2011-02-04 14:03,2011-02-04 14:03,307,1,381.32,1,2,2,122,Inactive,Win-back campaign
15199,United Kingdom,1268.7,4,396.0,317.18,2011-02-04 14:04,2011-10-11 15:12,58,4,1268.7,3,4,4,344,Loyal customers,Nurture and recommend next purchase
13911,United Kingdom,2580.91,9,2731.0,286.77,2011-02-04 14:46,2011-10-13 15:43,56,9,2580.91,3,5,5,355,Champions,Nurture and recommend next purchase
14194,United Kingdom,11216.75,21,5840.0,534.13,2011-02-04 14:51,2011-12-05 10:38,4,21,11216.75,5,5,5,555,Champions,Nurture and recommend next purchase
14842,United Kingdom,2456.8,4,1166.0,614.2,2011-02-04 15:32,2011-11-04 13:09,34,4,2456.8,3,4,5,345,Loyal customers,Nurture and recommend next purchase
13584,United Kingdom,142.4,1,37.0,142.4,2011-02-06 12:49,2011-02-06 12:49,306,1,142.4,1,2,1,121,Inactive,Win-back campaign
17105,United Kingdom,665.78,2,693.0,332.89,2011-02-06 14:46,2011-07-03 15:53,158,2,665.78,2,3,3,233,Inactive,Win-back campaign
14438,United Kingdom,131.9,1,82.0,131.9,2011-02-06 14:56,2011-02-06 14:56,305,1,131.9,1,2,1,121,Inactive,Win-back campaign
12956,United Kingdom,108.07,1,34.0,108.07,2011-02-06 16:08,2011-02-06 16:08,305,1,108.07,1,2,1,121,Inactive,Win-back campaign
15781,United Kingdom,333.56,3,180.0,111.19,2011-02-07 09:15,2011-11-14 14:57,24,3,333.56,4,4,2,442,Loyal customers,Nurture and recommend next purchase
14410,United Kingdom,573.45,9,569.0,63.72,2011-02-07 09:36,2011-11-24 11:16,15,9,573.45,4,5,3,453,Loyal customers,Nurture and recommend next purchase
14600,United Kingdom,393.33,1,125.0,393.33,2011-02-07 09:48,2011-02-07 09:48,305,1,393.33,1,2,2,122,Inactive,Win-back campaign
17302,United Kingdom,1119.93,5,575.0,223.99,2011-02-07 10:14,2011-11-25 09:36,14,5,1119.93,4,5,4,454,Champions,Nurture and recommend next purchase
17613,United Kingdom,4494.77,14,2490.0,321.05,2011-02-07 11:20,2011-11-17 10:51,22,14,4494.77,4,5,5,455,Champions,Nurture and recommend next purchase
13334,United Kingdom,3502.32,3,1764.0,1167.44,2011-02-07 11:42,2011-09-18 15:21,81,3,3502.32,2,4,5,245,Loyal customers,Nurture and recommend next purchase
13955,United Kingdom,322.96,2,154.0,161.48,2011-02-07 12:24,2011-07-08 17:19,153,2,322.96,2,3,2,232,Inactive,Win-back campaign
17162,United Kingdom,1707.21,10,1001.0,170.72,2011-02-07 12:27,2011-11-11 11:34,28,10,1707.21,4,5,4,454,Champions,Nurture and recommend next purchase
17774,United Kingdom,1203.78,4,508.0,300.94,2011-02-07 13:13,2011-09-04 12:49,96,4,1203.78,2,4,4,244,Loyal customers,Nurture and recommend next purchase
13809,Cyprus,155.05,1,29.0,155.05,2011-02-07 13:15,2011-02-07 13:15,304,1,155.05,1,2,1,121,Inactive,Win-back campaign
15407,United Kingdom,1046.74,4,552.0,261.69,2011-02-07 13:18,2011-11-06 11:55,33,4,1046.74,3,4,4,344,Loyal customers,Nurture and recommend next purchase
15577,United Kingdom,258.88,3,89.0,86.29,2011-02-07 13:32,2011-07-11 17:03,150,3,258.88,2,4,2,242,Inactive,Win-back campaign
16332,United Kingdom,1572.8,7,797.0,224.69,2011-02-07 14:16,2011-11-11 14:22,27,7,1572.8,4,5,4,454,Champions,Nurture and recommend next purchase
14048,United Kingdom,375.13,1,288.0,375.13,2011-02-07 14:53,2011-03-07 13:49,276,1,375.13,1,2,2,122,Inactive,Win-back campaign
14475,United Kingdom,799.82,3,447.0,266.61,2011-02-08 10:12,2011-09-29 10:46,71,3,799.82,2,4,3,243,Inactive,Win-back campaign
17859,United Kingdom,141.92,1,102.0,141.92,2011-02-08 10:32,2011-02-08 10:32,304,1,141.92,1,2,1,121,Inactive,Win-back campaign
12576,Poland,1306.98,5,967.0,261.4,2011-02-08 11:31,2011-11-04 10:11,35,5,1306.98,3,5,4,354,Loyal customers,Nurture and recommend next purchase
15753,United Kingdom,79.2,1,144.0,79.2,2011-02-08 12:41,2011-02-08 12:41,304,1,79.2,1,2,1,121,Inactive,Win-back campaign
12599,France,1032.58,7,956.0,147.51,2011-02-08 13:28,2011-11-10 13:34,28,7,1032.58,4,5,4,454,Champions,Nurture and recommend next purchase
14562,United Kingdom,4676.62,18,1815.0,259.81,2011-02-08 14:45,2011-12-06 11:05,3,18,4676.62,5,5,5,555,Champions,Nurture and recommend next purchase
16951,United Kingdom,1262.75,3,1318.0,420.92,2011-02-08 14:58,2011-08-08 13:25,122,3,1262.75,2,4,4,244,Loyal customers,Nurture and recommend next purchase
16998,United Kingdom,287.02,4,76.0,71.75,2011-02-08 15:42,2011-07-13 09:49,149,4,287.02,2,4,2,242,Inactive,Win-back campaign
13133,United Kingdom,109.8,2,32.0,54.9,2011-02-08 15:48,2011-03-11 10:31,273,2,109.8,1,3,1,131,Inactive,Win-back campaign
17881,United Kingdom,133.35,1,32.0,133.35,2011-02-08 17:16,2011-02-08 17:16,303,1,133.35,1,2,1,121,Inactive,Win-back campaign
15843,United Kingdom,118.95,1,27.0,118.95,2011-02-09 10:19,2011-02-09 10:19,303,1,118.95,1,2,1,121,Inactive,Win-back campaign
17083,United Kingdom,1405.78,3,772.0,468.59,2011-02-09 11:38,2011-08-22 15:43,108,3,1405.78,2,4,4,244,Loyal customers,Nurture and recommend next purchase
15970,United Kingdom,314.1,1,116.0,314.1,2011-02-09 12:08,2011-02-09 12:08,303,1,314.1,1,2,2,122,Inactive,Win-back campaign
13590,United Kingdom,1976.12,6,1848.0,329.35,2011-02-09 13:25,2011-11-28 12:54,10,6,1976.12,4,5,4,454,Champions,Nurture and recommend next purchase
17537,United Kingdom,887.67,2,699.0,443.83,2011-02-09 13:37,2011-11-10 10:56,29,2,887.67,4,3,3,433,Loyal customers,Nurture and recommend next purchase
12401,Belgium,84.3,1,11.0,84.3,2011-02-09 13:50,2011-02-09 13:50,302,1,84.3,1,2,1,121,Inactive,Win-back campaign
12462,Spain,1124.01,2,536.0,562.0,2011-02-09 14:44,2011-12-07 14:02,1,2,1124.01,5,3,4,534,Loyal customers,Nurture and recommend next purchase
17843,United Kingdom,205.48,1,113.0,205.48,2011-02-09 15:33,2011-02-09 15:33,302,1,205.48,1,2,1,121,Inactive,Win-back campaign
13706,United Kingdom,330.79,1,189.0,330.79,2011-02-10 09:21,2011-02-10 09:21,302,1,330.79,1,2,2,122,Inactive,Win-back campaign
17940,United Kingdom,1897.18,10,9323.0,189.72,2011-02-10 09:29,2011-10-21 13:27,48,10,1897.18,3,5,4,354,Loyal customers,Nurture and recommend next purchase
17686,United Kingdom,5739.46,7,2478.0,819.92,2011-02-10 10:18,2011-12-02 15:39,6,7,5739.46,5,5,5,555,Champions,Nurture and recommend next purchase
14431,United Kingdom,423.26,1,130.0,423.26,2011-02-10 10:40,2011-02-14 10:56,298,1,423.26,1,2,2,122,Inactive,Win-back campaign
15809,United Kingdom,399.21,5,301.0,79.84,2011-02-10 11:16,2011-11-04 12:05,35,5,399.21,3,5,2,352,Loyal customers,Nurture and recommend next purchase
12561,Germany,238.85,1,177.0,238.85,2011-02-10 11:39,2011-02-10 11:39,302,1,238.85,1,2,2,122,Inactive,Win-back campaign
14465,United Kingdom,1038.44,3,398.0,346.15,2011-02-10 12:13,2011-04-07 12:38,246,3,1038.44,1,4,4,144,At-risk high value,Personal outreach + tailored offer
18093,United Kingdom,2083.42,4,1392.0,520.86,2011-02-10 12:15,2011-09-07 15:43,92,4,2083.42,2,4,5,245,Loyal customers,Nurture and recommend next purchase
16027,United Kingdom,852.12,6,1147.0,142.02,2011-02-10 12:19,2011-09-09 10:47,91,6,852.12,2,5,3,253,Loyal customers,Nurture and recommend next purchase
12857,United Kingdom,1106.4,2,343.0,553.2,2011-02-10 12:32,2011-05-13 10:20,210,2,1106.4,1,3,4,134,At-risk high value,Personal outreach + tailored offer
16425,United Kingdom,302.7,1,199.0,302.7,2011-02-10 14:30,2011-02-10 14:30,301,1,302.7,1,2,2,122,Inactive,Win-back campaign
