review_id,product_id,user_id,review_date,year,month,star_rating,sentiment,verified_purchase,is_fake_review,review_length_words,has_title,title_word_count,num_images_attached,helpful_votes,total_votes,helpful_ratio,days_since_purchase,reviewer_review_count,is_top_reviewer,is_early_review,exclamation_marks,all_caps_ratio,readability_score,category,price_usd,price_tier,brand_tier
R00026960,P004626,U030226,2023-08-30,2023,8,5,positive,0,0,41,1,9,0,0,0,0.0,5,8,0,0,2,0.027,73.7,Sports & Outdoors,64.6,mid,budget
R00026961,P002760,U011194,2024-09-10,2024,9,3,neutral,1,0,63,1,9,0,8,8,1.0,5,15,0,0,0,0.068,100.0,Books,14.07,budget,budget
R00026962,P001999,U036807,2023-06-09,2023,6,3,neutral,0,0,62,0,0,0,2,3,0.667,4,5,0,0,0,0.003,100.0,Health,28.38,low,premium
R00026963,P001072,U015243,2022-08-02,2022,8,4,positive,1,0,35,0,0,5,1,1,1.0,32,10,0,0,0,0.013,75.1,Sports & Outdoors,16.62,budget,mid
R00026964,P001234,U010653,2020-11-16,2020,11,4,positive,0,0,52,1,4,0,3,3,1.0,17,6,0,0,0,0.048,80.9,Beauty,30.56,low,premium
R00026965,P004027,U010339,2020-10-08,2020,10,3,neutral,0,0,37,1,6,0,0,0,0.0,8,46,1,0,0,0.056,68.6,Sports & Outdoors,72.83,mid,mid
R00026966,P003203,U039301,2024-08-28,2024,8,5,positive,1,0,56,0,0,4,7,7,1.0,37,45,1,0,2,0.04,67.7,Food & Grocery,12.15,budget,mid
R00026967,P001643,U037702,2021-09-16,2021,9,1,negative,0,0,86,0,0,5,2,2,1.0,15,2,0,0,0,0.057,68.3,Home & Kitchen,86.4,mid,premium
R00026968,P004489,U005097,2024-09-28,2024,9,4,positive,1,0,37,1,5,0,6,7,0.857,20,2,0,0,0,0.001,80.9,Clothing,100.34,high,budget
R00026969,P000098,U006414,2023-03-24,2023,3,3,neutral,1,0,130,1,6,0,4,5,0.8,8,4,0,0,0,0.028,75.7,Electronics,202.2,high,premium
R00026970,P003820,U015400,2022-06-03,2022,6,4,positive,1,0,36,1,5,0,6,7,0.857,17,3,0,0,0,0.026,67.8,Health,78.19,mid,mid
R00026971,P002656,U019650,2024-11-04,2024,11,4,positive,1,0,87,0,0,0,19,22,0.864,173,9,0,0,0,0.013,67.8,Food & Grocery,28.33,low,mid
R00026972,P004475,U006684,2023-11-26,2023,11,4,positive,0,0,59,1,9,0,4,7,0.571,6,43,1,0,0,0.068,72.8,Books,19.65,budget,budget
R00026973,P004377,U003578,2021-04-09,2021,4,5,positive,1,0,63,1,11,0,9,10,0.9,25,44,1,0,1,0.023,94.0,Beauty,13.14,budget,premium
R00026974,P001594,U012477,2023-06-30,2023,6,5,positive,1,0,88,1,3,0,10,13,0.769,7,26,1,0,2,0.047,86.4,Home & Kitchen,60.68,mid,premium
R00026975,P000172,U036077,2022-02-07,2022,2,4,positive,1,0,48,1,5,0,25,26,0.962,4,23,0,0,0,0.047,72.0,Books,23.15,low,mid
R00026976,P004357,U020822,2022-12-12,2022,12,5,positive,1,0,159,1,3,1,29,30,0.967,25,26,1,0,1,0.065,72.7,Food & Grocery,22.08,low,mid
R00026977,P004134,U031252,2020-04-01,2020,4,5,positive,1,0,52,1,11,0,3,3,1.0,28,4,0,0,2,0.042,68.8,Books,14.41,budget,mid
R00026978,P000811,U034535,2022-10-12,2022,10,4,positive,0,0,40,1,6,0,7,9,0.778,50,17,0,0,0,0.068,66.6,Electronics,108.06,high,premium
R00026979,P002671,U023306,2024-08-11,2024,8,4,positive,0,0,74,0,0,1,8,8,1.0,21,20,0,0,0,0.049,72.6,Sports & Outdoors,86.23,mid,premium
R00026980,P001886,U033643,2023-03-06,2023,3,2,negative,1,0,87,1,10,0,9,10,0.9,3,30,1,0,0,0.045,50.9,Clothing,36.39,low,premium
R00026981,P003638,U012615,2021-07-16,2021,7,3,neutral,0,0,65,1,4,4,3,3,1.0,6,28,1,0,0,0.019,95.8,Clothing,13.67,budget,budget
R00026982,P004349,U007904,2022-05-24,2022,5,5,positive,1,1,79,1,3,0,1,1,1.0,11,10,0,0,6,0.107,42.3,Books,11.02,budget,budget
R00026983,P003123,U028420,2023-04-05,2023,4,5,positive,1,0,18,1,3,0,0,0,0.0,2,24,0,0,2,0.012,42.0,Clothing,94.49,mid,premium
R00026984,P004749,U030363,2020-06-03,2020,6,5,positive,1,1,86,1,11,0,11,14,0.786,11,6,0,0,7,0.244,61.1,Health,42.59,low,mid
R00026985,P000256,U007286,2023-05-11,2023,5,4,positive,1,0,52,1,11,0,1,1,1.0,1,25,1,0,0,0.027,40.2,Beauty,20.26,low,mid
R00026986,P001995,U015908,2020-05-31,2020,5,5,positive,0,1,38,1,11,0,32,41,0.78,27,34,1,0,2,0.18,86.7,Home & Kitchen,50.68,mid,mid
R00026987,P001749,U002240,2024-05-28,2024,5,5,positive,0,0,62,1,4,0,2,2,1.0,13,29,1,0,1,0.028,94.9,Home & Kitchen,47.32,low,mid
R00026988,P001271,U027272,2024-05-09,2024,5,3,neutral,1,0,67,1,6,0,2,2,1.0,19,33,1,0,0,0.007,72.5,Automotive,162.35,high,mid
R00026989,P001813,U031193,2023-08-15,2023,8,5,positive,1,0,71,1,9,0,2,2,1.0,15,46,1,0,1,0.075,72.2,Beauty,36.44,low,budget
R00026990,P000643,U009716,2022-07-08,2022,7,5,positive,0,1,62,1,4,0,0,0,0.0,4,34,1,0,7,0.145,84.4,Electronics,271.66,premium,budget
R00026991,P002515,U019526,2023-10-06,2023,10,5,positive,0,0,144,1,10,0,15,16,0.938,18,25,1,0,2,0.013,67.6,Clothing,56.59,mid,budget
R00026992,P001604,U015960,2024-10-01,2024,10,4,positive,1,0,15,1,9,4,0,0,0.0,25,30,1,0,0,0.02,74.8,Toys & Games,26.07,low,mid
R00026993,P002951,U006559,2024-05-14,2024,5,1,negative,1,0,155,1,3,0,2,2,1.0,10,45,1,0,0,0.035,72.9,Electronics,142.76,high,mid
R00026994,P002143,U034899,2024-10-05,2024,10,5,positive,1,0,55,1,9,3,4,5,0.8,4,48,1,0,0,0.069,88.0,Toys & Games,66.33,mid,premium
R00026995,P000022,U031748,2024-05-28,2024,5,3,neutral,0,0,60,1,9,1,2,3,0.667,28,39,1,0,0,0.053,94.9,Home & Kitchen,15.77,budget,mid
R00026996,P002650,U000458,2024-03-08,2024,3,4,positive,1,0,29,1,3,1,2,2,1.0,5,1,0,0,0,0.009,93.9,Health,54.29,mid,premium
R00026997,P002763,U014705,2023-09-11,2023,9,4,positive,1,0,20,1,4,0,113,130,0.869,6,38,1,0,0,0.002,56.5,Electronics,309.82,premium,budget
R00026998,P004227,U037717,2022-08-17,2022,8,4,positive,0,0,16,1,7,0,5,6,0.833,5,16,0,0,0,0.027,89.6,Sports & Outdoors,83.65,mid,budget
R00026999,P001440,U027504,2024-09-19,2024,9,2,negative,0,0,31,1,11,0,15,17,0.882,12,47,1,0,0,0.04,60.5,Automotive,43.19,low,mid
R00027000,P003712,U022397,2024-03-20,2024,3,4,positive,1,0,41,1,5,0,6,6,1.0,16,16,0,0,0,0.069,78.5,Beauty,17.82,budget,budget
R00027001,P004378,U006629,2024-11-22,2024,11,4,positive,1,0,27,0,0,0,2,3,0.667,22,30,1,0,0,0.036,76.2,Clothing,43.32,low,budget
R00027002,P003462,U025460,2024-07-20,2024,7,4,positive,0,0,30,1,8,0,2,2,1.0,7,46,1,0,0,0.05,93.9,Toys & Games,62.99,mid,mid
R00027003,P000561,U019353,2022-03-20,2022,3,3,neutral,0,0,64,1,10,0,3,3,1.0,13,27,1,0,0,0.049,43.3,Electronics,247.29,high,mid
R00027004,P002113,U008138,2022-12-18,2022,12,1,negative,1,0,150,1,9,0,18,20,0.9,2,30,1,0,0,0.001,55.7,Electronics,226.42,high,budget
R00027005,P002010,U007524,2024-06-11,2024,6,4,positive,0,0,33,1,8,2,6,7,0.857,3,4,0,0,0,0.061,36.8,Beauty,27.4,low,mid
R00027006,P001244,U015409,2023-05-03,2023,5,5,positive,1,0,61,1,4,0,1,1,1.0,19,45,1,0,1,0.022,58.1,Electronics,326.02,premium,budget
R00027007,P001700,U035419,2022-01-15,2022,1,4,positive,0,0,25,0,0,0,2,2,1.0,2,17,0,0,0,0.025,70.2,Beauty,10.7,budget,premium
R00027008,P003508,U021394,2024-10-18,2024,10,5,positive,0,0,41,1,4,0,4,4,1.0,22,19,0,0,1,0.043,71.7,Toys & Games,35.75,low,mid
R00027009,P001897,U015477,2023-09-16,2023,9,2,negative,1,0,39,1,7,0,4,4,1.0,3,18,0,0,0,0.005,78.8,Sports & Outdoors,124.44,high,mid
R00027010,P001012,U002749,2023-10-07,2023,10,3,neutral,1,0,43,1,7,0,2,2,1.0,4,31,1,0,0,0.033,83.1,Sports & Outdoors,106.87,high,budget
R00027011,P003994,U019363,2023-01-02,2023,1,3,neutral,0,0,17,0,0,0,9,14,0.643,3,22,0,0,0,0.047,76.5,Clothing,14.59,budget,budget
R00027012,P001947,U037131,2023-05-05,2023,5,3,neutral,1,0,31,1,9,4,17,17,1.0,4,4,0,0,0,0.015,72.8,Clothing,90.92,mid,budget
R00027013,P002141,U010889,2022-07-06,2022,7,2,negative,0,0,17,1,3,0,4,5,0.8,28,40,1,0,0,0.048,64.2,Health,40.22,low,mid
R00027014,P000425,U020479,2022-11-10,2022,11,5,positive,1,0,131,1,10,0,0,0,0.0,12,35,1,0,1,0.033,69.6,Sports & Outdoors,132.86,high,mid
R00027015,P003943,U025006,2021-05-14,2021,5,3,neutral,1,0,70,1,11,0,2,2,1.0,19,46,1,0,0,0.037,58.1,Clothing,57.9,mid,mid
R00027016,P000428,U033294,2023-02-10,2023,2,5,positive,1,1,116,1,5,0,1,1,1.0,31,36,1,0,6,0.141,64.4,Health,41.2,low,premium
R00027017,P002859,U016678,2023-03-03,2023,3,1,negative,1,0,41,1,6,0,3,4,0.75,73,32,1,0,0,0.046,63.7,Beauty,21.55,low,mid
R00027018,P003806,U033719,2024-06-20,2024,6,5,positive,1,0,29,1,4,0,28,33,0.848,21,38,1,0,0,0.01,100.0,Electronics,726.77,premium,budget
R00027019,P000632,U012562,2024-01-20,2024,1,3,neutral,0,0,75,1,11,0,5,5,1.0,41,15,0,0,0,0.037,80.2,Toys & Games,40.74,low,mid
R00027020,P001511,U021872,2024-07-07,2024,7,3,neutral,1,0,107,1,9,0,17,19,0.895,59,38,1,0,0,0.003,90.5,Electronics,238.23,high,mid
R00027021,P004945,U003978,2024-05-09,2024,5,5,positive,1,0,46,0,0,0,6,6,1.0,5,37,1,0,1,0.039,48.5,Books,18.99,budget,budget
R00027022,P002242,U032113,2022-07-12,2022,7,3,neutral,1,0,16,1,4,4,3,4,0.75,97,40,1,0,0,0.054,67.5,Electronics,266.33,premium,mid
R00027023,P002894,U007364,2024-08-27,2024,8,5,positive,1,0,111,1,5,0,7,7,1.0,14,32,1,0,0,0.079,68.3,Sports & Outdoors,56.23,mid,premium
R00027024,P004318,U003065,2020-12-04,2020,12,1,negative,1,0,41,0,0,0,4,6,0.667,13,20,0,0,0,0.018,79.3,Toys & Games,13.88,budget,premium
R00027025,P004500,U016173,2023-10-28,2023,10,4,positive,1,0,43,1,6,0,1,1,1.0,10,29,1,0,0,0.025,81.3,Toys & Games,105.06,high,mid
R00027026,P001707,U006324,2024-09-01,2024,9,1,negative,1,0,27,1,6,1,1,1,1.0,4,33,1,0,0,0.02,54.8,Electronics,148.55,high,mid
R00027027,P004216,U025149,2024-09-02,2024,9,3,neutral,1,0,228,1,8,0,10,11,0.909,7,12,0,0,0,0.011,53.6,Clothing,32.37,low,mid
R00027028,P001625,U012462,2024-06-21,2024,6,4,positive,1,0,41,1,8,0,3,3,1.0,8,22,0,0,0,0.044,82.1,Home & Kitchen,86.68,mid,premium
R00027029,P004040,U016279,2024-05-11,2024,5,4,positive,1,0,154,0,0,0,16,18,0.889,9,33,1,0,0,0.057,77.2,Toys & Games,28.12,low,budget
R00027030,P003982,U025639,2024-01-21,2024,1,4,positive,0,0,50,1,5,0,1,1,1.0,3,26,1,0,0,0.031,71.8,Home & Kitchen,137.57,high,mid
R00027031,P002903,U038156,2023-04-19,2023,4,4,positive,1,0,54,1,3,0,3,4,0.75,20,1,0,0,0,0.04,68.0,Electronics,165.09,high,budget
R00027032,P003253,U034396,2023-04-14,2023,4,3,neutral,1,0,50,1,4,0,3,3,1.0,5,15,0,0,0,0.005,42.4,Clothing,39.67,low,budget
R00027033,P002849,U000499,2024-12-29,2024,12,5,positive,1,0,55,1,5,0,12,16,0.75,22,41,1,0,2,0.022,66.7,Toys & Games,78.22,mid,mid
R00027034,P000553,U032941,2021-04-20,2021,4,5,positive,1,0,94,0,0,0,1,1,1.0,5,6,0,0,2,0.046,62.2,Clothing,54.37,mid,mid
R00027035,P002208,U006419,2024-11-09,2024,11,3,neutral,1,0,24,0,0,2,2,2,1.0,20,29,1,0,0,0.026,60.0,Home & Kitchen,36.29,low,premium
R00027036,P000607,U000598,2020-12-30,2020,12,1,negative,0,0,72,1,5,1,1,1,1.0,5,24,0,0,0,0.03,81.2,Health,61.26,mid,budget
R00027037,P000268,U020774,2023-01-18,2023,1,4,positive,0,0,43,1,6,0,3,4,0.75,11,1,0,0,0,0.037,74.9,Electronics,478.91,premium,mid
R00027038,P002471,U015762,2024-06-25,2024,6,4,positive,1,0,64,0,0,0,6,8,0.75,17,29,1,0,0,0.052,51.6,Home & Kitchen,79.82,mid,mid
R00027039,P001323,U007641,2023-03-11,2023,3,3,neutral,1,0,58,0,0,0,1,1,1.0,33,12,0,0,0,0.035,77.8,Electronics,112.34,high,budget
R00027040,P001755,U039018,2023-04-23,2023,4,4,positive,1,0,83,1,6,0,18,21,0.857,9,19,0,0,0,0.022,93.6,Home & Kitchen,24.67,low,mid
R00027041,P003134,U024991,2021-11-05,2021,11,3,neutral,1,0,25,1,8,0,2,3,0.667,3,7,0,0,0,0.04,74.3,Electronics,202.21,high,budget
R00027042,P002338,U033188,2022-11-12,2022,11,5,positive,1,0,61,1,8,4,26,28,0.929,24,27,1,0,1,0.013,66.0,Home & Kitchen,21.52,low,mid
R00027043,P002835,U018983,2024-11-21,2024,11,4,positive,0,0,32,1,4,0,5,5,1.0,34,39,1,0,0,0.076,63.1,Beauty,18.39,budget,mid
R00027044,P003373,U038910,2023-08-11,2023,8,4,positive,0,0,46,1,11,0,34,39,0.872,18,11,0,0,0,0.008,83.8,Health,34.38,low,premium
R00027045,P003353,U010367,2021-02-28,2021,2,3,neutral,0,0,106,0,0,0,47,57,0.825,20,11,0,0,0,0.002,96.3,Electronics,174.49,high,mid
R00027046,P003456,U027616,2024-04-20,2024,4,4,positive,0,0,21,1,5,0,22,22,1.0,28,3,0,0,0,0.021,85.1,Toys & Games,68.79,mid,budget
R00027047,P002287,U016115,2023-01-05,2023,1,4,positive,0,0,150,1,3,0,0,0,0.0,8,11,0,0,0,0.036,71.4,Health,60.45,mid,mid
R00027048,P003541,U039957,2023-04-28,2023,4,5,positive,1,0,41,1,10,0,4,4,1.0,14,43,1,0,0,0.075,81.1,Health,48.99,low,budget
R00027049,P001339,U023072,2020-03-26,2020,3,5,positive,1,0,26,1,7,0,2,2,1.0,21,12,0,0,0,0.017,58.2,Health,25.55,low,mid
R00027050,P003826,U018465,2022-02-12,2022,2,5,positive,1,1,121,1,6,0,19,20,0.95,7,27,1,0,2,0.199,62.6,Books,12.54,budget,mid
R00027051,P003977,U016303,2023-11-06,2023,11,5,positive,1,0,35,0,0,0,10,10,1.0,17,21,0,0,0,0.001,58.1,Electronics,79.07,mid,budget
R00027052,P004483,U018978,2023-10-06,2023,10,4,positive,1,0,57,1,11,0,4,5,0.8,32,46,1,0,0,0.078,58.7,Toys & Games,22.75,low,mid
R00027053,P004723,U030198,2021-10-28,2021,10,5,positive,0,0,77,1,6,0,8,10,0.8,7,22,0,0,2,0.066,48.5,Clothing,66.74,mid,mid
R00027054,P002612,U035888,2023-08-04,2023,8,1,negative,1,1,46,0,0,4,12,14,0.857,3,22,0,0,2,0.153,66.9,Toys & Games,14.39,budget,budget
R00027055,P002669,U019013,2022-03-25,2022,3,1,negative,0,0,22,1,8,0,13,14,0.929,11,14,0,0,0,0.018,87.0,Books,15.72,budget,budget
R00027056,P001903,U024147,2024-03-26,2024,3,5,positive,1,0,93,1,4,0,1,1,1.0,73,30,1,0,2,0.017,54.6,Health,37.29,low,mid
R00027057,P003892,U018073,2023-10-08,2023,10,4,positive,1,0,27,1,6,0,19,20,0.95,5,38,1,0,0,0.033,72.6,Sports & Outdoors,49.84,low,premium
R00027058,P001346,U039516,2024-02-28,2024,2,5,positive,1,0,86,0,0,0,2,2,1.0,17,42,1,0,2,0.069,70.5,Sports & Outdoors,65.94,mid,budget
R00027059,P003200,U007541,2024-01-07,2024,1,4,positive,0,0,85,1,8,0,3,4,0.75,14,5,0,0,0,0.035,60.6,Food & Grocery,31.86,low,mid
R00027060,P002811,U013531,2023-10-13,2023,10,5,positive,1,0,27,1,5,0,1,1,1.0,11,10,0,0,1,0.057,67.8,Electronics,115.34,high,mid
R00027061,P001397,U039707,2021-10-05,2021,10,5,positive,0,0,161,1,4,3,25,30,0.833,8,42,1,0,1,0.07,80.0,Books,16.76,budget,mid
R00027062,P001291,U006684,2021-07-18,2021,7,4,positive,1,0,50,1,8,0,5,6,0.833,17,40,1,0,0,0.06,68.8,Home & Kitchen,191.95,high,budget
R00027063,P000815,U006825,2023-10-09,2023,10,3,neutral,0,0,87,1,5,0,3,3,1.0,5,46,1,0,0,0.073,60.1,Electronics,438.22,premium,mid
R00027064,P003669,U031110,2022-03-11,2022,3,3,neutral,0,0,26,1,5,0,1,1,1.0,40,23,0,0,0,0.048,69.9,Home & Kitchen,203.6,high,mid
R00027065,P004115,U003937,2023-05-31,2023,5,5,positive,0,1,100,0,0,0,13,13,1.0,32,1,0,0,6,0.218,61.9,Toys & Games,75.28,mid,budget
R00027066,P000918,U028529,2024-02-13,2024,2,4,positive,1,0,38,0,0,0,6,7,0.857,23,27,1,0,0,0.001,65.7,Electronics,723.39,premium,mid
R00027067,P004540,U001999,2024-10-06,2024,10,5,positive,1,0,61,1,4,0,0,0,0.0,20,39,1,0,1,0.063,57.8,Home & Kitchen,84.23,mid,budget
R00027068,P001039,U003775,2023-07-18,2023,7,2,negative,1,0,22,1,6,0,6,6,1.0,6,15,0,0,0,0.015,54.0,Home & Kitchen,59.74,mid,mid
R00027069,P000540,U014031,2020-12-29,2020,12,3,neutral,1,0,135,1,6,0,0,0,0.0,15,11,0,0,0,0.033,54.3,Toys & Games,27.4,low,mid
R00027070,P004389,U003915,2024-02-04,2024,2,5,positive,1,0,141,1,9,0,0,0,0.0,14,47,1,0,0,0.056,93.0,Beauty,27.03,low,mid
R00027071,P004618,U017759,2022-12-23,2022,12,4,positive,1,0,55,1,7,0,6,9,0.667,23,38,1,0,0,0.063,66.5,Books,15.5,budget,budget
R00027072,P000831,U015470,2023-01-21,2023,1,4,positive,1,0,38,1,6,0,6,6,1.0,4,35,1,0,0,0.056,76.0,Sports & Outdoors,40.29,low,premium
R00027073,P000900,U012332,2023-11-24,2023,11,5,positive,1,0,122,1,4,0,6,6,1.0,5,2,0,0,1,0.064,67.0,Books,39.51,low,premium
R00027074,P001459,U023337,2023-05-16,2023,5,4,positive,1,0,97,0,0,0,11,12,0.917,21,17,0,0,0,0.03,59.6,Food & Grocery,9.72,budget,premium
R00027075,P000301,U018106,2023-06-06,2023,6,4,positive,1,0,67,1,6,0,2,3,0.667,17,33,1,0,0,0.068,97.6,Toys & Games,21.46,low,mid
R00027076,P002110,U002561,2023-04-16,2023,4,5,positive,1,0,52,1,4,0,35,42,0.833,8,31,1,0,0,0.01,87.1,Electronics,124.28,high,mid
R00027077,P003595,U018658,2022-04-20,2022,4,5,positive,1,0,39,1,6,0,1,1,1.0,8,10,0,0,2,0.077,88.8,Electronics,455.67,premium,budget
R00027078,P000426,U030013,2024-11-09,2024,11,5,positive,1,0,58,0,0,0,1,1,1.0,9,42,1,0,2,0.017,65.5,Toys & Games,79.28,mid,premium
R00027079,P001502,U026544,2022-04-04,2022,4,3,neutral,1,0,43,1,7,0,1,1,1.0,19,5,0,0,0,0.008,60.7,Automotive,59.34,mid,budget
R00027080,P001791,U038473,2024-11-25,2024,11,4,positive,1,0,35,1,10,0,2,2,1.0,20,27,1,0,0,0.065,78.2,Toys & Games,18.53,budget,budget
R00027081,P004713,U028089,2024-05-12,2024,5,5,positive,1,1,78,1,11,4,1,1,1.0,6,3,0,0,7,0.234,82.5,Sports & Outdoors,42.55,low,mid
R00027082,P003729,U026978,2023-12-13,2023,12,5,positive,1,0,40,1,3,3,10,15,0.667,10,27,1,0,2,0.03,91.5,Beauty,12.54,budget,mid
R00027083,P001850,U021481,2024-07-27,2024,7,4,positive,1,0,66,1,11,5,4,4,1.0,5,7,0,0,0,0.024,72.5,Beauty,84.01,mid,budget
R00027084,P001040,U007532,2024-03-11,2024,3,5,positive,0,0,92,1,4,0,0,0,0.0,10,7,0,0,0,0.022,69.3,Electronics,242.62,high,premium
R00027085,P004344,U015767,2023-01-22,2023,1,4,positive,1,1,72,1,8,0,6,7,0.857,24,10,0,0,5,0.181,67.2,Clothing,50.99,mid,budget
R00027086,P001420,U031565,2024-04-17,2024,4,5,positive,1,0,27,0,0,5,13,15,0.867,54,2,0,0,2,0.007,99.0,Automotive,135.05,high,mid
R00027087,P003123,U008234,2024-04-07,2024,4,5,positive,1,0,17,0,0,2,21,25,0.84,2,29,1,0,0,0.045,69.6,Clothing,94.49,mid,premium
R00027088,P003463,U023224,2022-12-06,2022,12,4,positive,0,0,78,0,0,0,0,0,0.0,17,36,1,0,0,0.004,89.5,Electronics,181.55,high,mid
R00027089,P003952,U006388,2020-05-16,2020,5,3,neutral,1,0,50,1,3,0,3,3,1.0,16,13,0,0,0,0.078,78.6,Food & Grocery,8.06,budget,budget
R00027090,P003090,U006072,2022-06-17,2022,6,2,negative,1,0,30,1,8,0,1,1,1.0,57,4,0,0,0,0.075,57.5,Food & Grocery,13.45,budget,premium
R00027091,P002018,U020182,2020-12-20,2020,12,5,positive,1,0,31,0,0,4,0,0,0.0,13,22,0,0,1,0.02,80.3,Electronics,195.53,high,budget
R00027092,P000755,U015086,2022-06-14,2022,6,2,negative,1,0,211,1,5,0,0,0,0.0,13,28,1,0,0,0.036,99.2,Beauty,49.16,low,budget
R00027093,P001007,U034850,2020-06-13,2020,6,4,positive,1,0,51,1,3,0,23,23,1.0,4,3,0,0,0,0.068,77.5,Food & Grocery,55.88,mid,budget
R00027094,P002936,U005016,2023-06-25,2023,6,2,negative,1,0,32,1,3,0,15,16,0.938,11,45,1,0,0,0.042,85.1,Home & Kitchen,37.7,low,budget
R00027095,P002437,U012117,2022-11-18,2022,11,5,positive,1,1,58,1,6,0,3,3,1.0,4,17,0,0,4,0.168,30.5,Sports & Outdoors,64.39,mid,premium
R00027096,P001919,U031306,2023-07-28,2023,7,3,neutral,1,0,65,1,10,0,9,9,1.0,16,3,0,0,0,0.001,76.3,Sports & Outdoors,81.86,mid,premium
R00027097,P002667,U012310,2024-09-14,2024,9,5,positive,1,0,85,1,11,0,22,25,0.88,14,11,0,0,1,0.039,85.3,Health,98.8,mid,mid
R00027098,P004295,U025728,2023-06-08,2023,6,4,positive,0,0,126,1,9,4,48,55,0.873,8,36,1,0,0,0.032,61.7,Toys & Games,23.6,low,mid
R00027099,P000209,U020151,2023-11-18,2023,11,4,positive,1,0,27,1,6,0,61,72,0.847,5,26,1,0,0,0.05,56.4,Electronics,119.1,high,budget
R00027100,P000698,U027228,2020-10-24,2020,10,5,positive,0,0,108,1,11,0,0,0,0.0,41,31,1,0,0,0.039,79.0,Sports & Outdoors,82.89,mid,budget
R00027101,P000006,U037265,2024-12-25,2024,12,3,neutral,1,0,135,1,4,0,6,7,0.857,21,29,1,0,0,0.047,75.6,Automotive,97.74,mid,premium
R00027102,P001597,U002338,2024-05-14,2024,5,4,positive,0,0,66,0,0,0,0,0,0.0,9,49,1,0,0,0.071,74.0,Clothing,26.66,low,mid
R00027103,P000843,U013281,2024-04-01,2024,4,4,positive,1,0,57,1,6,0,1,1,1.0,3,4,0,0,0,0.05,78.5,Books,29.04,low,mid
R00027104,P001392,U003377,2022-10-29,2022,10,4,positive,1,0,61,1,11,0,2,3,0.667,13,7,0,0,0,0.075,69.1,Toys & Games,40.04,low,budget
R00027105,P000383,U033976,2023-06-26,2023,6,5,positive,1,1,72,0,0,0,2,2,1.0,285,2,0,0,4,0.131,91.6,Toys & Games,55.02,mid,mid
R00027106,P001726,U009627,2024-02-05,2024,2,4,positive,1,0,31,1,4,0,8,10,0.8,26,12,0,0,0,0.049,76.4,Electronics,284.93,premium,mid
R00027107,P002008,U012531,2024-02-27,2024,2,4,positive,0,0,19,1,8,0,2,2,1.0,6,39,1,0,0,0.019,44.4,Electronics,171.53,high,mid
R00027108,P004634,U037637,2020-10-21,2020,10,4,positive,0,0,173,1,6,4,22,24,0.917,12,35,1,0,0,0.02,58.8,Clothing,119.12,high,mid
R00027109,P002856,U004429,2021-05-31,2021,5,4,positive,1,0,17,1,3,0,2,2,1.0,11,23,0,0,0,0.073,64.3,Food & Grocery,54.33,mid,premium
R00027110,P004229,U028322,2023-10-06,2023,10,5,positive,1,0,36,1,5,0,16,17,0.941,1,37,1,0,1,0.055,64.7,Books,7.93,budget,mid
R00027111,P003121,U015225,2023-02-09,2023,2,1,negative,0,0,161,1,7,1,24,26,0.923,11,26,1,0,0,0.08,91.7,Electronics,214.73,high,mid
R00027112,P002246,U008378,2021-04-28,2021,4,2,negative,1,0,65,1,7,0,6,6,1.0,11,45,1,0,0,0.05,96.9,Clothing,43.5,low,premium
R00027113,P004458,U018710,2021-10-07,2021,10,4,positive,1,0,53,1,9,0,4,6,0.667,28,24,0,0,0,0.036,58.1,Sports & Outdoors,67.99,mid,budget
R00027114,P003870,U036196,2023-06-04,2023,6,4,positive,1,0,63,0,0,0,9,9,1.0,3,2,0,0,0,0.039,76.2,Home & Kitchen,54.02,mid,mid
R00027115,P000135,U037636,2024-12-29,2024,12,4,positive,0,0,36,1,7,0,50,59,0.847,82,10,0,0,0,0.065,90.8,Sports & Outdoors,177.51,high,mid
R00027116,P001109,U023045,2022-09-19,2022,9,2,negative,0,0,117,1,4,0,0,0,0.0,71,15,0,0,0,0.066,51.6,Automotive,56.18,mid,mid
R00027117,P004994,U028184,2023-08-11,2023,8,3,neutral,1,0,108,1,9,0,7,8,0.875,32,46,1,0,0,0.033,50.3,Home & Kitchen,82.7,mid,premium
R00027118,P003855,U032932,2022-10-07,2022,10,4,positive,1,0,76,1,7,4,8,10,0.8,14,7,0,0,0,0.055,60.5,Sports & Outdoors,59.54,mid,mid
R00027119,P002077,U035110,2023-08-22,2023,8,4,positive,1,0,61,1,10,0,3,3,1.0,68,14,0,0,0,0.071,71.3,Automotive,73.16,mid,budget
R00027120,P002959,U012457,2023-07-02,2023,7,3,neutral,1,0,50,1,9,0,9,12,0.75,1,44,1,0,0,0.032,50.4,Clothing,95.63,mid,budget
R00027121,P003864,U006818,2024-12-14,2024,12,3,neutral,1,0,114,1,3,0,22,23,0.957,6,5,0,0,0,0.024,54.7,Home & Kitchen,22.01,low,mid
R00027122,P001968,U027542,2022-06-24,2022,6,3,neutral,1,0,53,1,10,0,11,11,1.0,1,31,1,0,0,0.067,63.0,Health,31.76,low,budget
R00027123,P000220,U013855,2023-04-15,2023,4,5,positive,1,0,28,1,6,0,15,18,0.833,14,35,1,0,0,0.003,93.9,Home & Kitchen,31.16,low,budget
R00027124,P003088,U037072,2024-07-16,2024,7,3,neutral,1,0,13,1,11,0,11,12,0.917,4,20,0,0,0,0.025,54.9,Home & Kitchen,49.3,low,budget
