review_id,product_id,user_id,review_date,year,month,star_rating,sentiment,verified_purchase,is_fake_review,review_length_words,has_title,title_word_count,num_images_attached,helpful_votes,total_votes,helpful_ratio,days_since_purchase,reviewer_review_count,is_top_reviewer,is_early_review,exclamation_marks,all_caps_ratio,readability_score,category,price_usd,price_tier,brand_tier,seller_id,seller_fake_rate,sentiment_score,quality_aspect,shipping_aspect,value_aspect,service_aspect,emotion
R00022537,P003775,U016127,2024-05-16,2024,5,4,positive,1,0,24,1,5,0,21,24,0.875,9,10,0,0,0,0.071,37.7,Toys & Games,15.25,budget,budget,S0348,0.0725,0.524,positive,neutral,neutral,positive,neutral
R00022538,P000126,U022020,2024-12-28,2024,12,3,neutral,1,0,29,1,5,0,0,0,0.0,25,11,0,0,0,0.062,80.2,Books,20.72,low,budget,S0281,0.0825,0.196,neutral,neutral,neutral,neutral,neutral
R00022539,P003306,U019093,2023-12-01,2023,12,3,neutral,0,0,55,0,0,0,4,4,1.0,53,13,0,0,0,0.071,52.7,Electronics,171.62,high,budget,S0263,0.0,0.019,neutral,negative,neutral,positive,mild_disappointment
R00022540,P000151,U028387,2024-07-09,2024,7,3,neutral,1,0,92,1,11,4,1,1,1.0,70,5,0,0,0,0.032,62.3,Toys & Games,10.32,budget,mid,S0086,0.0578,0.099,neutral,negative,neutral,negative,mild_disappointment
R00022541,P000234,U014016,2023-01-01,2023,1,3,neutral,0,0,15,1,9,0,8,9,0.889,17,5,0,0,0,0.08,60.8,Sports & Outdoors,65.41,mid,mid,S0202,0.0702,-0.002,neutral,neutral,neutral,negative,neutral
R00022542,P000756,U001495,2023-07-21,2023,7,5,positive,1,0,52,1,10,1,3,3,1.0,63,4,0,0,2,0.012,83.6,Clothing,44.77,low,mid,S0036,0.0406,1.0,neutral,positive,neutral,neutral,satisfaction
R00022543,P001152,U007078,2021-10-10,2021,10,5,positive,1,1,45,1,9,0,2,2,1.0,10,44,1,0,3,0.294,94.3,Health,46.79,low,mid,S0413,0.0608,0.975,positive,positive,positive,positive,joy
R00022544,P004316,U025544,2023-06-28,2023,6,4,positive,0,0,27,1,11,0,0,0,0.0,3,20,0,0,0,0.035,77.1,Sports & Outdoors,21.25,low,mid,S0282,0.0732,0.529,positive,positive,neutral,neutral,satisfaction
R00022545,P002792,U024918,2024-08-28,2024,8,5,positive,1,0,120,1,7,0,9,11,0.818,21,23,0,0,0,0.078,69.0,Electronics,209.8,high,premium,S0108,0.0436,0.979,positive,positive,positive,positive,satisfaction
R00022546,P000275,U022745,2023-11-07,2023,11,5,positive,1,0,92,1,6,0,7,8,0.875,4,45,1,0,1,0.067,55.9,Beauty,63.1,mid,premium,S0290,0.0635,0.837,positive,positive,neutral,positive,satisfaction
R00022547,P004809,U037394,2024-11-10,2024,11,2,negative,1,0,75,1,11,0,4,5,0.8,44,28,1,0,0,0.034,85.6,Home & Kitchen,16.14,budget,mid,S0016,0.0625,-0.347,neutral,neutral,negative,negative,disappointment
R00022548,P002343,U028471,2023-09-12,2023,9,4,positive,1,0,118,0,0,0,9,9,1.0,9,13,0,0,0,0.071,71.0,Beauty,26.92,low,budget,S0183,0.0424,0.58,positive,positive,negative,neutral,neutral
R00022549,P002759,U010919,2022-11-02,2022,11,3,neutral,1,0,97,0,0,0,1,1,1.0,13,32,1,0,0,0.039,81.3,Beauty,41.66,low,premium,S0283,0.0494,-0.197,neutral,neutral,neutral,neutral,mild_disappointment
R00022550,P003538,U007002,2021-07-09,2021,7,1,negative,1,0,53,1,9,4,15,17,0.882,32,23,0,0,0,0.04,46.1,Sports & Outdoors,114.01,high,mid,S0099,0.0804,-0.923,neutral,negative,negative,negative,anger
R00022551,P004198,U001084,2024-08-17,2024,8,4,positive,0,0,97,1,4,0,1,1,1.0,8,38,1,0,0,0.064,53.7,Health,19.95,budget,budget,S0372,0.0254,0.46,positive,negative,positive,positive,satisfaction
R00022552,P002951,U015953,2024-09-25,2024,9,4,positive,0,0,46,1,5,3,20,21,0.952,18,6,0,0,0,0.048,68.7,Electronics,142.76,high,mid,S0485,0.0653,0.323,positive,positive,neutral,neutral,satisfaction
R00022553,P003125,U028021,2024-10-18,2024,10,5,positive,1,0,112,1,6,0,5,6,0.833,1,32,1,0,1,0.064,62.6,Clothing,34.33,low,mid,S0458,0.1029,1.0,positive,neutral,neutral,positive,satisfaction
R00022554,P000434,U011982,2020-01-10,2020,1,3,neutral,0,0,39,1,8,0,1,3,0.333,6,9,0,1,0,0.033,67.7,Toys & Games,42.99,low,budget,S0294,0.0611,0.055,positive,neutral,negative,neutral,neutral
R00022555,P000268,U027882,2024-11-23,2024,11,5,positive,1,0,78,1,11,0,0,0,0.0,78,43,1,0,1,0.031,69.3,Electronics,478.91,premium,mid,S0366,0.0709,0.857,positive,positive,neutral,positive,satisfaction
R00022556,P001296,U005092,2023-08-29,2023,8,5,positive,1,0,59,1,5,0,2,2,1.0,18,21,0,0,2,0.006,68.2,Home & Kitchen,153.55,high,budget,S0128,0.0621,1.0,positive,neutral,neutral,positive,delight
R00022557,P002747,U004272,2023-01-28,2023,1,3,neutral,0,0,59,1,9,0,19,23,0.826,16,48,1,0,0,0.007,85.5,Clothing,45.12,low,budget,S0015,0.0655,-0.029,neutral,positive,negative,neutral,mild_disappointment
R00022558,P004485,U023845,2024-06-01,2024,6,5,positive,1,0,69,1,4,0,8,10,0.8,5,6,0,0,0,0.07,67.6,Health,25.53,low,premium,S0353,0.0964,1.0,neutral,positive,positive,positive,joy
R00022559,P000877,U010517,2023-02-20,2023,2,5,positive,0,1,32,1,4,5,10,10,1.0,1,43,1,0,5,0.209,85.6,Home & Kitchen,63.46,mid,budget,S0139,0.0785,0.968,positive,positive,neutral,positive,joy
R00022560,P004704,U018711,2022-04-23,2022,4,4,positive,1,0,71,0,0,5,3,4,0.75,12,32,1,0,0,0.048,51.8,Home & Kitchen,86.4,mid,budget,S0446,0.0462,0.34,neutral,positive,positive,positive,satisfaction
R00022561,P001321,U012113,2024-02-17,2024,2,5,positive,1,0,77,0,0,2,0,0,0.0,12,18,0,0,1,0.075,68.0,Books,19.54,budget,budget,S0264,0.0776,1.0,positive,positive,positive,positive,satisfaction
R00022562,P004101,U023570,2022-06-04,2022,6,1,negative,1,0,41,0,0,3,3,3,1.0,21,32,1,0,0,0.07,74.5,Clothing,31.45,low,premium,S0087,0.0789,-0.984,negative,negative,negative,negative,frustration
R00022563,P001421,U034251,2020-08-18,2020,8,5,positive,1,0,62,1,6,5,2,2,1.0,1,25,1,0,0,0.046,79.0,Beauty,20.01,low,budget,S0434,0.0498,1.0,positive,positive,positive,positive,joy
R00022564,P002034,U025594,2022-06-20,2022,6,2,negative,1,0,58,0,0,0,0,0,0.0,2,23,0,0,0,0.076,52.2,Home & Kitchen,82.96,mid,premium,S0035,0.0684,-0.569,negative,neutral,neutral,neutral,frustration
R00022565,P003515,U005563,2023-10-06,2023,10,5,positive,1,0,23,1,11,0,5,5,1.0,3,2,0,0,2,0.024,63.4,Food & Grocery,10.97,budget,budget,S0134,0.0596,0.886,positive,positive,positive,positive,satisfaction
R00022566,P004411,U006365,2024-08-29,2024,8,4,positive,1,0,48,1,9,0,0,0,0.0,4,1,0,0,0,0.077,92.8,Home & Kitchen,54.9,mid,mid,S0380,0.0598,0.391,positive,positive,neutral,positive,satisfaction
R00022567,P001226,U038053,2021-04-11,2021,4,1,negative,1,0,25,1,6,0,4,4,1.0,4,14,0,0,0,0.01,84.6,Health,45.7,low,mid,S0456,0.0657,-1.0,negative,negative,negative,neutral,disgust
R00022568,P003867,U002824,2022-07-15,2022,7,5,positive,1,0,35,1,7,0,0,0,0.0,2,16,0,0,2,0.015,67.8,Books,4.99,budget,mid,S0386,0.0598,1.0,neutral,positive,positive,positive,satisfaction
R00022569,P004968,U002243,2024-07-12,2024,7,4,positive,1,0,51,0,0,0,0,0,0.0,12,5,0,0,0,0.043,66.9,Clothing,99.14,mid,budget,S0493,0.0575,0.612,positive,neutral,positive,positive,mild_joy
R00022570,P002005,U013865,2024-05-11,2024,5,4,positive,1,0,49,1,7,4,0,0,0.0,6,9,0,0,0,0.066,36.3,Electronics,147.43,high,mid,S0319,0.0471,0.62,neutral,positive,neutral,negative,satisfaction
R00022571,P000493,U014725,2024-05-13,2024,5,2,negative,0,0,41,1,11,4,2,3,0.667,25,4,0,0,0,0.02,64.4,Sports & Outdoors,78.15,mid,mid,S0365,0.0608,-0.358,negative,neutral,neutral,negative,frustration
R00022572,P002857,U000412,2021-05-02,2021,5,3,neutral,1,0,23,1,7,0,25,28,0.893,12,48,1,0,0,0.021,77.4,Sports & Outdoors,36.16,low,budget,S0195,0.0674,-0.039,neutral,neutral,neutral,neutral,neutral
R00022573,P001192,U021253,2021-12-05,2021,12,5,positive,1,0,212,1,8,0,8,10,0.8,23,31,1,0,0,0.077,82.7,Home & Kitchen,28.7,low,premium,S0345,0.1181,0.906,positive,positive,positive,positive,joy
R00022574,P000466,U023339,2024-10-14,2024,10,5,positive,1,0,40,1,8,3,9,10,0.9,4,24,0,0,2,0.004,68.8,Beauty,26.68,low,mid,S0368,0.0729,1.0,positive,positive,positive,positive,satisfaction
R00022575,P003021,U025105,2022-06-12,2022,6,2,negative,1,0,43,1,9,0,3,3,1.0,9,10,0,0,0,0.012,53.4,Home & Kitchen,186.9,high,mid,S0473,0.0447,-0.366,neutral,negative,negative,negative,disappointment
R00022576,P001763,U029750,2021-05-20,2021,5,2,negative,1,0,19,1,5,0,3,3,1.0,12,12,0,0,0,0.036,55.7,Clothing,38.95,low,mid,S0103,0.0278,-0.45,negative,negative,negative,neutral,frustration
R00022577,P001510,U006328,2024-11-15,2024,11,4,positive,0,1,43,1,4,0,19,21,0.905,10,12,0,0,3,0.311,86.0,Beauty,20.29,low,budget,S0033,0.1412,0.423,neutral,positive,neutral,positive,neutral
R00022578,P004550,U022073,2020-11-14,2020,11,5,positive,0,0,187,1,10,0,0,0,0.0,16,39,1,0,0,0.021,53.7,Clothing,22.44,low,premium,S0330,0.0435,0.978,positive,positive,positive,positive,joy
R00022579,P000556,U007059,2024-07-14,2024,7,3,neutral,1,0,61,1,3,0,5,6,0.833,12,19,0,0,0,0.048,91.5,Clothing,25.62,low,mid,S0241,0.058,0.03,positive,negative,positive,positive,neutral
R00022580,P002244,U016969,2022-07-24,2022,7,2,negative,1,0,35,1,9,0,0,0,0.0,18,4,0,0,0,0.066,47.2,Clothing,16.76,budget,budget,S0243,0.0221,-0.206,neutral,negative,neutral,neutral,frustration
R00022581,P003570,U008576,2024-12-14,2024,12,5,positive,1,0,58,1,9,0,1,1,1.0,22,45,1,0,0,0.002,74.0,Clothing,20.29,low,premium,S0055,0.0529,1.0,positive,neutral,positive,positive,joy
R00022582,P003104,U003178,2024-08-14,2024,8,4,positive,1,0,70,1,10,1,1,2,0.5,31,8,0,0,0,0.018,65.8,Toys & Games,32.14,low,mid,S0260,0.0391,0.348,positive,neutral,neutral,neutral,satisfaction
R00022583,P003206,U027188,2024-02-06,2024,2,1,negative,0,0,151,1,10,0,14,17,0.824,10,13,0,0,0,0.059,43.0,Home & Kitchen,48.88,low,premium,S0404,0.097,-1.0,negative,negative,negative,neutral,frustration
R00022584,P004028,U025839,2020-06-20,2020,6,5,positive,1,1,76,1,10,0,4,5,0.8,7,22,0,0,6,0.204,58.8,Sports & Outdoors,118.39,high,budget,S0244,0.058,0.984,positive,positive,positive,positive,satisfaction
R00022585,P001700,U014873,2022-08-15,2022,8,5,positive,1,0,233,1,11,0,1,1,1.0,24,24,0,0,1,0.078,63.0,Beauty,10.7,budget,premium,S0459,0.0582,1.0,positive,positive,positive,positive,satisfaction
R00022586,P002272,U023716,2024-10-28,2024,10,3,neutral,0,0,37,0,0,0,22,28,0.786,8,1,0,0,0,0.024,80.1,Sports & Outdoors,49.79,low,mid,S0269,0.0769,-0.133,neutral,neutral,negative,neutral,neutral
R00022587,P001644,U023316,2022-08-14,2022,8,2,negative,1,0,68,1,9,2,9,11,0.818,7,28,1,0,0,0.048,37.3,Clothing,85.61,mid,premium,S0086,0.0578,-0.531,neutral,negative,neutral,positive,frustration
R00022588,P001279,U005777,2022-07-15,2022,7,3,neutral,1,0,62,0,0,3,2,2,1.0,6,13,0,0,0,0.077,50.7,Health,30.72,low,mid,S0365,0.0608,-0.063,neutral,positive,negative,neutral,mild_disappointment
R00022589,P001837,U012424,2022-02-10,2022,2,5,positive,1,0,76,1,7,0,3,4,0.75,66,17,0,0,0,0.041,64.5,Electronics,93.0,mid,budget,S0013,0.0543,0.997,positive,positive,positive,positive,joy
R00022590,P001688,U024721,2023-10-15,2023,10,2,negative,1,0,118,1,6,3,11,11,1.0,22,42,1,0,0,0.079,89.6,Books,36.32,low,mid,S0019,0.1044,-0.46,negative,neutral,negative,neutral,frustration
R00022591,P002129,U016040,2023-01-10,2023,1,4,positive,1,0,143,1,8,0,2,3,0.667,30,44,1,0,0,0.016,55.5,Electronics,71.7,mid,mid,S0207,0.0476,0.619,positive,neutral,neutral,neutral,satisfaction
R00022592,P004284,U027775,2024-04-11,2024,4,3,neutral,1,0,61,0,0,0,4,5,0.8,10,9,0,0,0,0.046,49.2,Electronics,387.76,premium,budget,S0257,0.0423,-0.124,neutral,neutral,neutral,neutral,neutral
R00022593,P001747,U007721,2020-04-05,2020,4,1,negative,1,0,64,1,9,2,1,1,1.0,45,38,1,0,0,0.043,66.2,Beauty,26.14,low,mid,S0099,0.0804,-1.0,negative,neutral,negative,negative,disgust
R00022594,P002235,U014085,2023-05-13,2023,5,5,positive,1,1,111,1,11,0,3,3,1.0,19,1,0,0,2,0.202,65.8,Beauty,31.31,low,budget,S0141,0.0734,0.949,neutral,positive,positive,positive,delight
R00022595,P002166,U027255,2023-10-05,2023,10,3,neutral,0,0,32,1,8,0,4,5,0.8,67,13,0,0,0,0.036,60.3,Clothing,34.87,low,mid,S0093,0.032,0.06,neutral,neutral,neutral,positive,mild_disappointment
R00022596,P001412,U019129,2023-02-10,2023,2,4,positive,0,0,70,1,10,3,10,11,0.909,7,12,0,0,0,0.013,80.1,Automotive,54.03,mid,mid,S0026,0.066,0.529,neutral,positive,neutral,positive,neutral
R00022597,P002413,U008892,2023-10-14,2023,10,3,neutral,1,0,15,1,9,0,0,0,0.0,8,39,1,0,0,0.003,55.7,Home & Kitchen,33.01,low,mid,S0359,0.0542,0.135,neutral,positive,neutral,neutral,mild_disappointment
R00022598,P004333,U040000,2022-04-12,2022,4,2,negative,1,0,84,1,6,0,11,15,0.733,3,23,0,0,0,0.052,92.0,Electronics,124.43,high,budget,S0124,0.0792,-0.674,negative,negative,negative,neutral,disappointment
R00022599,P001375,U012131,2023-09-17,2023,9,3,neutral,0,0,63,1,8,0,40,43,0.93,10,48,1,0,0,0.036,43.7,Automotive,53.23,mid,budget,S0168,0.0541,-0.054,neutral,neutral,neutral,neutral,mild_disappointment
R00022600,P002441,U036951,2024-12-23,2024,12,1,negative,0,0,72,1,5,0,2,2,1.0,5,39,1,0,0,0.045,68.3,Automotive,63.5,mid,budget,S0302,0.0645,-1.0,negative,neutral,negative,negative,frustration
R00022601,P002423,U004159,2023-10-01,2023,10,4,positive,1,0,53,1,11,0,5,8,0.625,5,6,0,0,0,0.019,74.0,Toys & Games,22.34,low,premium,S0336,0.0756,0.611,neutral,positive,neutral,positive,mild_joy
R00022602,P003467,U008097,2021-12-23,2021,12,5,positive,1,1,222,1,9,0,3,4,0.75,3,45,1,0,6,0.184,59.5,Sports & Outdoors,114.6,high,budget,S0279,0.0545,1.0,neutral,positive,positive,positive,delight
R00022603,P002509,U026209,2023-03-14,2023,3,5,positive,1,1,24,1,7,0,4,6,0.667,2,3,0,0,4,0.374,37.3,Books,20.33,low,premium,S0374,0.042,0.816,positive,positive,positive,positive,delight
R00022604,P001139,U007791,2023-01-06,2023,1,5,positive,1,0,39,1,8,0,3,3,1.0,8,40,1,0,2,0.069,72.9,Electronics,74.71,mid,mid,S0267,0.0588,0.998,positive,positive,positive,positive,joy
R00022605,P001848,U034882,2022-05-04,2022,5,4,positive,1,0,31,1,6,0,10,10,1.0,7,45,1,0,0,0.031,59.7,Sports & Outdoors,126.53,high,budget,S0146,0.0642,0.523,positive,positive,neutral,neutral,satisfaction
R00022606,P000878,U002369,2020-03-20,2020,3,5,positive,1,0,61,1,3,0,5,5,1.0,5,33,1,0,1,0.023,56.3,Clothing,27.06,low,mid,S0015,0.0655,0.985,positive,positive,positive,positive,joy
R00022607,P000443,U002212,2023-04-06,2023,4,5,positive,1,1,23,1,10,0,12,13,0.923,25,48,1,0,6,0.19,56.6,Beauty,11.2,budget,mid,S0064,0.0661,1.0,positive,positive,neutral,neutral,satisfaction
R00022608,P000829,U010191,2021-05-27,2021,5,4,positive,0,0,40,1,3,0,14,18,0.778,32,21,0,0,0,0.042,73.4,Health,49.21,low,premium,S0170,0.0636,0.228,positive,negative,neutral,negative,satisfaction
R00022609,P000499,U017082,2024-08-17,2024,8,2,negative,0,0,17,1,8,0,0,0,0.0,1,40,1,0,0,0.066,65.2,Home & Kitchen,45.48,low,mid,S0002,0.0576,-0.611,neutral,neutral,neutral,neutral,frustration
R00022610,P000461,U032124,2024-05-02,2024,5,3,neutral,1,0,83,1,3,1,0,0,0.0,24,12,0,0,0,0.03,25.9,Books,35.49,low,mid,S0447,0.0809,0.107,positive,positive,neutral,neutral,neutral
R00022611,P000718,U013416,2021-05-08,2021,5,2,negative,1,0,45,1,10,0,6,6,1.0,14,19,0,0,0,0.048,71.3,Electronics,165.24,high,mid,S0453,0.0417,-0.303,neutral,neutral,neutral,neutral,frustration
R00022612,P001881,U038721,2024-02-16,2024,2,3,neutral,1,0,96,1,7,5,5,6,0.833,19,3,0,0,0,0.043,59.1,Books,45.53,low,budget,S0009,0.0357,0.008,neutral,neutral,neutral,positive,mild_disappointment
R00022613,P000725,U024310,2022-12-19,2022,12,5,positive,0,1,85,1,11,0,5,5,1.0,10,41,1,0,4,0.203,71.8,Electronics,232.16,high,mid,S0328,0.0578,1.0,neutral,positive,positive,positive,satisfaction
R00022614,P002444,U023941,2021-03-12,2021,3,5,positive,1,0,62,1,9,0,4,5,0.8,19,16,0,0,0,0.047,66.5,Books,43.32,low,budget,S0372,0.0254,0.937,positive,neutral,positive,positive,delight
R00022615,P001279,U026685,2022-04-02,2022,4,3,neutral,0,0,77,0,0,0,14,16,0.875,10,36,1,0,0,0.034,65.7,Health,30.72,low,mid,S0365,0.0608,-0.098,neutral,neutral,neutral,neutral,neutral
R00022616,P004191,U034129,2023-01-18,2023,1,5,positive,1,0,88,1,5,0,1,1,1.0,3,5,0,0,2,0.072,89.7,Electronics,107.34,high,premium,S0455,0.0595,1.0,positive,positive,positive,neutral,joy
R00022617,P000584,U018849,2023-10-04,2023,10,3,neutral,1,0,61,1,7,0,12,14,0.857,16,3,0,0,0,0.057,70.3,Home & Kitchen,29.06,low,premium,S0437,0.0829,0.015,positive,neutral,neutral,negative,neutral
R00022618,P003580,U029931,2024-01-24,2024,1,4,positive,1,0,49,1,11,5,0,0,0.0,90,26,1,0,0,0.013,51.7,Electronics,94.7,mid,mid,S0042,0.0417,0.507,neutral,neutral,positive,positive,neutral
R00022619,P000372,U013767,2023-02-08,2023,2,4,positive,0,0,162,1,11,0,1,1,1.0,14,24,0,0,0,0.058,69.7,Clothing,42.45,low,mid,S0292,0.0486,0.482,neutral,neutral,positive,positive,neutral
R00022620,P004846,U004015,2023-09-12,2023,9,4,positive,1,0,62,1,8,0,23,28,0.821,4,46,1,0,0,0.04,52.1,Clothing,32.6,low,budget,S0147,0.0357,0.399,positive,positive,neutral,positive,satisfaction
R00022621,P003561,U019832,2022-04-22,2022,4,5,positive,1,0,32,1,3,2,0,0,0.0,2,11,0,0,1,0.015,100.0,Beauty,26.55,low,mid,S0495,0.0694,0.994,positive,positive,positive,positive,satisfaction
R00022622,P004312,U035610,2024-09-18,2024,9,4,positive,0,0,62,0,0,0,2,2,1.0,7,33,1,0,0,0.052,75.9,Toys & Games,23.09,low,budget,S0206,0.0148,0.614,positive,neutral,positive,positive,neutral
R00022623,P000463,U001718,2024-06-23,2024,6,3,neutral,0,0,31,1,3,1,1,1,1.0,4,2,0,0,0,0.071,85.4,Food & Grocery,24.81,low,budget,S0015,0.0655,0.096,neutral,positive,negative,positive,neutral
R00022624,P003051,U005107,2021-08-24,2021,8,3,neutral,1,0,49,1,10,0,4,5,0.8,16,47,1,0,0,0.067,71.7,Health,107.68,high,mid,S0034,0.0576,-0.062,neutral,neutral,neutral,neutral,neutral
R00022625,P000032,U038477,2022-11-05,2022,11,1,negative,1,0,159,0,0,0,6,6,1.0,97,10,0,0,0,0.071,60.2,Automotive,47.1,low,budget,S0311,0.069,-0.961,negative,negative,negative,negative,anger
R00022626,P001860,U032847,2022-07-10,2022,7,3,neutral,1,0,34,1,10,0,14,16,0.875,25,31,1,0,0,0.013,72.9,Clothing,31.51,low,mid,S0297,0.0765,0.09,neutral,positive,negative,negative,neutral
R00022627,P004913,U009923,2023-12-25,2023,12,4,positive,1,0,43,0,0,1,2,2,1.0,5,9,0,0,0,0.035,65.5,Home & Kitchen,85.53,mid,mid,S0404,0.097,0.477,positive,positive,neutral,positive,satisfaction
R00022628,P001836,U015893,2024-11-27,2024,11,4,positive,1,0,31,0,0,0,9,9,1.0,8,49,1,0,0,0.002,47.5,Electronics,102.05,high,mid,S0290,0.0635,0.408,positive,neutral,neutral,neutral,satisfaction
R00022629,P002875,U038322,2023-01-19,2023,1,2,negative,0,0,61,1,6,0,1,1,1.0,23,13,0,0,0,0.064,97.3,Electronics,183.54,high,budget,S0171,0.019,-0.421,negative,neutral,negative,neutral,frustration
R00022630,P002593,U015179,2024-12-19,2024,12,1,negative,1,0,40,0,0,0,1,1,1.0,16,17,0,0,0,0.076,73.9,Sports & Outdoors,81.47,mid,mid,S0112,0.0498,-0.856,negative,negative,neutral,negative,disgust
R00022631,P001557,U004072,2023-12-25,2023,12,4,positive,1,0,37,1,6,5,7,8,0.875,3,49,1,0,0,0.02,78.3,Food & Grocery,24.89,low,budget,S0232,0.0414,0.41,neutral,positive,neutral,neutral,mild_joy
R00022632,P000289,U027445,2024-06-18,2024,6,1,negative,0,0,56,0,0,0,6,8,0.75,40,12,0,0,0,0.07,86.7,Books,9.31,budget,budget,S0218,0.0686,-0.89,negative,negative,negative,negative,anger
R00022633,P004350,U029769,2024-09-08,2024,9,4,positive,1,0,15,1,7,0,6,6,1.0,11,26,1,0,0,0.067,85.1,Toys & Games,16.05,budget,premium,S0168,0.0541,0.43,positive,neutral,positive,positive,satisfaction
R00022634,P003337,U004659,2022-09-09,2022,9,4,positive,0,1,27,1,4,0,3,3,1.0,69,17,0,0,5,0.123,62.0,Books,23.0,low,budget,S0254,0.0725,0.402,positive,positive,neutral,neutral,satisfaction
R00022635,P004888,U017185,2023-09-11,2023,9,1,negative,0,0,94,1,8,0,2,2,1.0,1,31,1,0,0,0.048,48.3,Beauty,23.48,low,mid,S0412,0.0536,-1.0,negative,negative,negative,negative,frustration
R00022636,P003092,U001070,2023-04-10,2023,4,3,neutral,1,0,313,1,3,0,1,1,1.0,11,48,1,0,0,0.06,73.1,Food & Grocery,23.02,low,premium,S0334,0.0351,-0.219,neutral,neutral,neutral,negative,mild_disappointment
R00022637,P000536,U017020,2021-07-05,2021,7,5,positive,0,0,48,1,11,1,8,9,0.889,28,3,0,0,0,0.036,64.1,Clothing,101.82,high,budget,S0297,0.0765,0.959,positive,positive,positive,positive,joy
R00022638,P002230,U023785,2021-08-25,2021,8,4,positive,1,0,60,1,7,0,15,17,0.882,9,1,0,0,0,0.056,57.3,Sports & Outdoors,92.19,mid,mid,S0194,0.0629,0.445,neutral,positive,neutral,neutral,neutral
R00022639,P001323,U037971,2024-09-25,2024,9,1,negative,0,0,78,1,7,0,4,6,0.667,27,1,0,0,0,0.012,86.3,Electronics,112.34,high,budget,S0236,0.0479,-0.926,neutral,neutral,negative,negative,disgust
R00022640,P004686,U016210,2023-01-27,2023,1,3,neutral,1,0,93,1,10,0,8,8,1.0,3,45,1,0,0,0.01,55.2,Home & Kitchen,25.91,low,mid,S0146,0.0642,-0.04,neutral,neutral,positive,neutral,neutral
R00022641,P001069,U020362,2022-04-15,2022,4,1,negative,1,0,139,1,6,0,1,1,1.0,95,4,0,0,0,0.0,58.1,Electronics,108.55,high,budget,S0304,0.0787,-1.0,neutral,neutral,negative,neutral,frustration
R00022642,P002236,U003995,2022-10-26,2022,10,2,negative,1,0,54,1,3,0,4,4,1.0,52,10,0,0,0,0.012,77.7,Health,15.5,budget,mid,S0230,0.0605,-0.496,negative,negative,neutral,negative,frustration
R00022643,P004730,U013534,2023-02-06,2023,2,5,positive,1,0,38,1,11,0,4,5,0.8,12,26,1,0,2,0.001,64.2,Home & Kitchen,141.08,high,mid,S0370,0.0613,0.944,positive,positive,neutral,neutral,joy
R00022644,P000437,U020481,2022-05-21,2022,5,3,neutral,1,0,42,1,11,0,7,8,0.875,3,37,1,0,0,0.031,61.8,Electronics,352.09,premium,mid,S0356,0.0483,0.182,neutral,neutral,neutral,negative,neutral
R00022645,P003727,U010069,2023-09-26,2023,9,4,positive,1,0,31,1,9,0,2,2,1.0,11,41,1,0,0,0.018,83.4,Automotive,38.7,low,budget,S0101,0.0603,0.363,neutral,neutral,neutral,positive,neutral
R00022646,P003210,U009635,2023-02-11,2023,2,4,positive,1,0,35,1,5,0,1,1,1.0,7,4,0,0,0,0.032,57.8,Electronics,243.37,high,mid,S0410,0.0822,0.424,neutral,neutral,positive,neutral,satisfaction
R00022647,P002170,U030714,2024-09-17,2024,9,4,positive,1,0,23,1,7,0,0,0,0.0,6,19,0,0,0,0.059,75.2,Books,21.21,low,premium,S0179,0.0504,0.452,positive,positive,neutral,positive,mild_joy
R00022648,P000510,U032955,2020-10-24,2020,10,3,neutral,1,0,49,1,4,0,0,0,0.0,19,6,0,0,0,0.009,55.6,Electronics,105.85,high,mid,S0482,0.0663,0.013,neutral,neutral,neutral,negative,neutral
R00022649,P004190,U031250,2024-11-20,2024,11,2,negative,1,0,103,1,7,0,4,5,0.8,8,26,1,0,0,0.052,66.5,Books,6.61,budget,mid,S0095,0.0519,-0.509,neutral,negative,neutral,negative,frustration
R00022650,P000134,U026635,2020-05-25,2020,5,5,positive,1,0,36,1,7,0,61,75,0.813,25,24,0,0,0,0.038,52.7,Home & Kitchen,23.58,low,mid,S0419,0.072,1.0,positive,positive,neutral,neutral,joy
R00022651,P003932,U023939,2024-05-31,2024,5,3,neutral,1,0,96,1,9,0,5,5,1.0,3,1,0,0,0,0.008,55.2,Sports & Outdoors,47.51,low,premium,S0446,0.0462,-0.118,negative,positive,neutral,neutral,neutral
R00022652,P003025,U000429,2024-03-10,2024,3,5,positive,1,0,34,1,4,0,4,5,0.8,9,23,0,0,0,0.063,96.1,Clothing,32.91,low,premium,S0405,0.0462,0.849,neutral,positive,neutral,positive,joy
