product_id,category,price_usd,true_quality,seller_id,is_prime,num_images,bullet_points,has_video,brand_tier,days_on_platform,total_reviews,avg_rating
P001259,Books,5.15,4.59,S0372,1,7,6,0,premium,538,5,4.27
P001260,Automotive,69.1,2.53,S0469,1,7,3,0,budget,805,122,2.55
P001261,Electronics,440.97,2.34,S0163,0,5,3,1,premium,80,10,1.9
P001262,Home & Kitchen,150.23,4.56,S0223,0,7,6,0,budget,362,22,4.31
P001263,Clothing,55.69,4.57,S0075,1,4,5,0,mid,1746,6,4.19
P001264,Food & Grocery,71.4,3.07,S0429,1,1,5,1,budget,664,6,3.1
P001265,Books,17.54,4.13,S0139,0,5,5,0,mid,797,3,4.21
P001266,Toys & Games,56.7,1.61,S0252,1,0,5,0,budget,367,20,1.68
P001267,Electronics,141.12,2.45,S0082,1,3,5,0,budget,1576,35,2.19
P001268,Automotive,55.08,2.65,S0129,0,6,3,0,budget,525,21,2.75
P001269,Books,11.99,3.9,S0338,0,1,5,0,budget,549,3,3.52
P001270,Books,5.23,4.23,S0126,1,4,3,0,budget,768,3,3.73
P001271,Automotive,162.35,3.38,S0258,0,6,3,0,mid,1460,33,2.86
P001272,Home & Kitchen,37.43,4.57,S0226,1,6,5,0,mid,1438,85,4.14
P001273,Home & Kitchen,34.0,3.62,S0308,0,4,6,0,mid,353,44,3.56
P001274,Sports & Outdoors,32.02,3.64,S0129,0,2,3,0,mid,377,311,2.97
P001275,Electronics,163.65,4.41,S0243,1,1,4,0,budget,481,31,3.6
P001276,Clothing,129.64,3.45,S0015,0,1,7,0,budget,376,48,2.74
P001277,Clothing,158.05,4.32,S0260,0,5,6,0,mid,916,32,4.19
P001278,Electronics,68.29,3.63,S0053,1,2,7,1,mid,467,12,3.39
P001279,Health,30.72,2.23,S0365,0,5,6,0,mid,158,27,2.45
P001280,Sports & Outdoors,34.94,4.12,S0425,0,0,3,0,budget,1427,90,3.55
P001281,Home & Kitchen,99.52,2.45,S0201,1,2,4,1,mid,636,94,1.84
P001282,Home & Kitchen,65.32,4.42,S0442,1,3,5,1,mid,467,50,4.45
P001283,Home & Kitchen,37.54,4.33,S0197,1,6,6,1,mid,283,221,3.68
P001284,Sports & Outdoors,67.89,3.04,S0437,0,0,3,0,premium,1480,57,2.94
P001285,Food & Grocery,16.52,4.56,S0260,1,3,7,0,mid,1095,49,3.7
P001286,Food & Grocery,57.95,2.56,S0277,1,3,7,0,mid,601,200,2.36
P001287,Home & Kitchen,76.36,2.57,S0205,0,2,3,0,mid,1495,14,2.26
P001288,Clothing,67.26,3.46,S0468,1,6,5,0,premium,566,183,2.69
P001289,Home & Kitchen,11.1,2.36,S0354,1,7,3,0,premium,472,10,2.69
P001290,Books,17.29,2.18,S0250,1,0,4,0,budget,699,24,1.7
P001291,Home & Kitchen,191.95,3.75,S0398,1,7,7,0,budget,99,3,3.09
P001292,Sports & Outdoors,144.04,3.8,S0232,0,7,6,0,premium,823,44,3.22
P001293,Books,5.94,4.4,S0439,1,6,4,1,mid,1359,162,3.31
P001294,Clothing,37.29,4.29,S0238,1,0,3,1,mid,773,10,3.76
P001295,Home & Kitchen,26.75,4.31,S0405,1,3,7,0,mid,1057,23,3.68
P001296,Home & Kitchen,153.55,4.41,S0128,0,5,4,0,budget,728,25,4.27
P001297,Electronics,214.2,2.87,S0284,1,1,6,0,premium,1486,25,2.68
P001298,Electronics,116.71,3.97,S0307,1,1,4,0,mid,1796,9,3.19
P001299,Beauty,28.58,4.24,S0264,0,4,6,0,premium,990,34,3.62
P001300,Home & Kitchen,11.51,3.28,S0225,1,6,4,1,mid,1256,217,3.6
P001301,Clothing,23.47,3.89,S0001,0,1,6,1,budget,1108,18,3.23
P001302,Books,18.4,2.77,S0488,1,0,3,0,premium,1590,43,2.74
P001303,Beauty,46.51,4.25,S0108,0,7,6,0,mid,1632,43,3.62
P001304,Clothing,14.04,4.77,S0086,1,3,7,0,mid,1611,20,3.99
P001305,Toys & Games,25.46,3.57,S0406,0,0,5,0,budget,153,46,3.05
P001306,Food & Grocery,40.32,4.45,S0039,0,7,5,0,mid,785,20,4.45
P001307,Sports & Outdoors,27.21,2.47,S0382,0,2,6,0,mid,916,54,1.78
P001308,Sports & Outdoors,74.58,3.64,S0176,1,0,7,1,mid,1402,30,3.47
P001309,Electronics,192.47,2.52,S0361,0,5,7,0,premium,1029,6,2.63
P001310,Food & Grocery,61.54,3.15,S0108,1,6,3,1,mid,863,3,2.67
P001311,Home & Kitchen,47.91,3.98,S0352,1,1,4,0,budget,973,2,3.88
P001312,Food & Grocery,19.85,3.38,S0496,1,5,7,0,premium,1082,20,3.29
P001313,Books,30.06,3.27,S0253,1,3,7,0,premium,1098,89,2.7
P001314,Electronics,83.47,4.95,S0280,0,2,6,1,premium,1330,13,4.17
P001315,Electronics,162.04,3.3,S0307,0,5,3,1,premium,738,24,2.92
P001316,Beauty,21.3,3.54,S0180,0,0,6,1,mid,1059,15,3.22
P001317,Books,16.56,3.11,S0276,0,1,7,0,mid,243,12,2.69
P001318,Electronics,307.78,3.81,S0322,0,6,7,0,mid,927,465,3.6
P001319,Beauty,39.04,3.39,S0013,0,7,6,1,budget,692,12,2.82
P001320,Health,24.25,3.1,S0227,1,7,5,0,premium,50,6,2.52
P001321,Books,19.54,4.2,S0264,1,6,7,0,budget,395,11,3.78
P001322,Home & Kitchen,134.5,4.29,S0105,0,1,6,1,mid,1746,36,3.93
P001323,Electronics,112.34,3.06,S0236,0,2,5,0,budget,1002,16,3.15
P001324,Toys & Games,34.91,3.29,S0198,0,6,7,0,budget,97,46,3.1
P001325,Clothing,40.08,3.02,S0278,0,5,3,0,mid,1597,13,2.93
P001326,Health,36.59,2.99,S0144,0,6,3,0,mid,242,16,2.59
P001327,Home & Kitchen,20.68,4.41,S0450,1,3,7,0,mid,1135,14,3.87
P001328,Books,41.96,2.55,S0319,1,4,3,0,mid,105,29,2.1
P001329,Clothing,28.28,2.05,S0314,1,5,7,1,mid,1510,77,1.9
P001330,Electronics,342.41,4.34,S0409,0,6,7,1,budget,1138,88,3.95
P001331,Toys & Games,22.04,1.34,S0011,1,5,4,0,mid,1544,179,1.24
P001332,Books,12.37,3.38,S0132,1,0,7,1,budget,565,6,2.98
P001333,Books,37.27,4.72,S0091,1,1,5,0,premium,1610,9,4.24
P001334,Automotive,136.16,3.52,S0311,0,3,5,0,budget,1611,10,3.67
P001335,Automotive,85.0,3.24,S0172,1,5,7,1,premium,875,32,3.0
P001336,Health,60.0,4.48,S0355,0,7,6,0,budget,1079,9,4.21
P001337,Clothing,37.85,1.67,S0472,1,2,7,0,budget,696,14,1.64
P001338,Sports & Outdoors,64.67,2.87,S0186,1,6,7,1,premium,1413,75,2.53
P001339,Health,25.55,3.86,S0166,0,5,6,1,mid,1165,119,3.64
P001340,Home & Kitchen,94.61,3.99,S0244,1,2,5,1,budget,287,76,3.6
P001341,Electronics,122.03,2.93,S0245,0,1,3,0,mid,755,48,2.26
P001342,Toys & Games,78.01,4.0,S0180,0,4,3,0,budget,756,14,3.43
P001343,Books,14.89,4.79,S0174,1,2,4,0,budget,800,33,4.91
P001344,Books,18.22,3.43,S0187,0,1,5,1,budget,1135,130,3.44
P001345,Automotive,118.24,4.71,S0244,0,1,3,1,budget,525,73,4.15
P001346,Sports & Outdoors,65.94,4.27,S0224,1,1,4,0,budget,362,95,4.05
P001347,Home & Kitchen,46.0,3.14,S0229,1,0,6,1,mid,839,103,2.89
P001348,Home & Kitchen,54.02,4.45,S0148,1,1,3,0,premium,706,22,4.53
P001349,Home & Kitchen,94.03,3.72,S0317,1,7,4,0,mid,1636,70,3.31
P001350,Electronics,124.29,3.14,S0245,1,1,7,0,mid,1365,20,2.89
P001351,Toys & Games,29.67,3.66,S0115,0,3,4,0,budget,464,67,3.05
P001352,Toys & Games,32.2,2.27,S0377,0,3,6,0,premium,1237,144,2.0
P001353,Clothing,75.6,2.62,S0441,1,5,6,0,budget,1101,213,1.54
P001354,Clothing,42.38,1.6,S0198,0,2,6,0,budget,1626,67,1.52
P001355,Health,112.46,3.54,S0262,0,6,6,1,premium,1349,53,3.49
P001356,Electronics,168.42,3.64,S0473,0,6,5,0,mid,1018,175,3.78
P001357,Books,15.61,2.49,S0158,0,4,7,0,budget,472,11,2.39
P001358,Home & Kitchen,49.64,2.8,S0109,1,7,4,1,mid,396,187,2.41
P001359,Beauty,12.71,4.02,S0174,1,2,4,0,budget,692,38,3.37
P001360,Electronics,99.32,4.78,S0225,1,3,5,0,budget,1585,39,4.16
P001361,Sports & Outdoors,47.28,3.23,S0222,1,4,6,0,mid,1621,19,2.43
P001362,Home & Kitchen,108.73,4.34,S0301,1,1,6,1,premium,1732,8,3.83
P001363,Sports & Outdoors,63.72,2.55,S0139,1,0,7,0,premium,1766,193,1.93
P001364,Electronics,138.32,3.2,S0272,1,7,5,0,mid,889,53,2.7
P001365,Home & Kitchen,114.81,4.62,S0054,1,0,6,0,budget,1094,21,4.1
P001366,Books,45.65,3.79,S0474,1,0,3,0,mid,179,50,3.51
P001367,Clothing,95.57,2.78,S0148,1,0,3,0,premium,312,22,2.01
P001368,Electronics,110.89,1.99,S0163,1,4,7,0,mid,477,4,1.69
P001369,Clothing,33.43,2.59,S0081,1,2,5,0,budget,330,26,2.54
P001370,Home & Kitchen,163.3,1.0,S0189,0,1,4,0,premium,1361,6,1.32
P001371,Electronics,213.8,3.73,S0488,0,6,6,0,premium,1523,44,3.33
P001372,Food & Grocery,18.74,2.77,S0298,0,7,4,0,budget,30,222,3.15
P001373,Home & Kitchen,84.63,4.12,S0334,0,7,3,0,mid,1239,15,3.92
P001374,Toys & Games,58.56,4.92,S0299,0,2,5,0,premium,551,85,4.45
P001375,Automotive,53.23,4.11,S0168,0,0,3,0,budget,905,15,4.07
P001376,Electronics,211.03,3.86,S0394,1,7,7,0,premium,683,32,3.32
P001377,Sports & Outdoors,113.33,4.17,S0172,1,4,4,0,budget,298,11,3.44
P001378,Health,18.94,4.26,S0398,0,7,4,0,mid,1425,69,4.11
P001379,Sports & Outdoors,65.48,4.32,S0493,0,1,7,0,premium,574,166,4.05
P001380,Home & Kitchen,28.18,3.65,S0006,1,7,3,0,premium,803,41,3.6
P001381,Home & Kitchen,30.48,2.7,S0084,1,2,6,1,budget,1075,62,2.74
P001382,Electronics,131.96,3.76,S0383,1,6,7,0,premium,960,62,3.99
P001383,Books,23.97,3.67,S0061,1,0,3,0,mid,356,24,2.87
P001384,Automotive,61.82,3.6,S0359,1,5,7,0,premium,1218,158,3.13
P001385,Food & Grocery,14.91,3.51,S0124,1,3,6,1,mid,312,17,3.07
P001386,Electronics,190.81,3.62,S0293,1,7,3,0,premium,1419,5,3.61
P001387,Beauty,14.07,4.16,S0327,0,1,7,1,mid,1177,10,3.86
P001388,Clothing,58.2,4.53,S0159,0,1,7,0,mid,628,69,4.43
P001389,Health,74.92,4.52,S0429,0,5,7,0,mid,656,20,4.15
P001390,Electronics,176.41,4.59,S0454,1,6,7,0,mid,334,37,4.13
P001391,Food & Grocery,19.48,4.32,S0110,1,7,6,0,budget,814,24,4.09
P001392,Toys & Games,40.04,3.33,S0370,0,0,3,0,budget,352,41,3.08
P001393,Electronics,54.78,3.6,S0337,0,0,6,1,premium,927,122,3.36
P001394,Electronics,255.3,3.62,S0129,0,2,6,0,mid,313,206,3.45
P001395,Toys & Games,205.79,4.55,S0408,1,0,6,0,mid,1602,10,4.23
P001396,Electronics,171.87,4.16,S0153,1,3,3,0,budget,232,101,4.04
P001397,Books,16.76,4.73,S0128,1,3,6,0,mid,1303,41,4.27
P001398,Food & Grocery,34.37,4.26,S0356,1,7,7,1,mid,810,7,3.88
P001399,Books,48.31,4.35,S0060,1,0,3,0,premium,630,59,3.61
P001400,Home & Kitchen,98.72,1.75,S0459,1,2,3,0,budget,354,304,1.87
P001401,Home & Kitchen,15.09,4.56,S0193,1,2,3,0,budget,1157,13,4.62
P001402,Electronics,259.41,3.79,S0246,1,4,6,0,budget,1415,25,2.87
P001403,Automotive,350.95,4.47,S0340,0,2,4,0,budget,1176,4,4.22
P001404,Clothing,65.37,2.92,S0440,1,5,7,0,mid,30,28,2.58
P001405,Clothing,22.51,1.98,S0386,0,6,7,0,mid,1503,40,1.73
P001406,Clothing,53.29,3.5,S0192,0,5,3,0,mid,1717,353,3.34
P001407,Automotive,34.78,2.96,S0375,1,5,6,0,mid,1279,10,2.66
P001408,Electronics,387.62,4.34,S0198,1,0,6,0,premium,53,105,4.02
P001409,Health,21.41,3.64,S0259,1,7,3,1,mid,923,47,3.17
P001410,Beauty,29.28,3.28,S0343,1,4,3,0,mid,605,483,3.4
P001411,Toys & Games,19.13,2.32,S0276,0,1,7,0,mid,1185,40,2.02
P001412,Automotive,54.03,3.84,S0026,0,5,3,1,mid,1364,31,3.23
P001413,Health,92.69,3.06,S0023,1,3,3,0,budget,1600,91,2.86
P001414,Food & Grocery,23.41,3.55,S0070,1,7,7,1,budget,1573,59,2.94
P001415,Electronics,132.27,3.35,S0042,0,5,6,0,budget,1738,101,3.09
P001416,Toys & Games,16.1,2.59,S0365,1,7,7,0,mid,184,64,2.83
P001417,Books,5.86,3.88,S0097,1,7,4,1,budget,238,5,3.48
P001418,Books,8.5,4.81,S0122,1,1,6,0,mid,1447,61,3.92
P001419,Health,40.64,4.41,S0158,1,2,6,0,premium,1297,60,3.84
P001420,Automotive,135.05,4.8,S0088,1,1,7,0,mid,1360,13,4.56
P001421,Beauty,20.01,4.43,S0434,0,1,4,0,budget,445,46,4.02
P001422,Books,46.19,4.78,S0045,0,5,3,0,mid,843,3,4.51
P001423,Home & Kitchen,35.76,3.18,S0096,1,7,4,0,mid,1167,44,2.67
P001424,Home & Kitchen,47.68,3.61,S0113,0,3,5,0,budget,1139,75,3.13
P001425,Home & Kitchen,28.78,4.19,S0043,1,6,5,0,mid,1549,104,3.96
P001426,Home & Kitchen,99.66,3.73,S0126,1,5,7,1,budget,679,76,3.84
P001427,Electronics,651.23,4.1,S0094,0,2,6,1,mid,1510,11,3.57
P001428,Electronics,64.28,3.94,S0171,0,6,7,0,mid,581,5,3.56
P001429,Toys & Games,26.0,3.59,S0077,0,3,6,1,mid,1375,102,3.56
P001430,Home & Kitchen,117.47,3.02,S0470,1,0,4,0,premium,88,53,2.76
P001431,Food & Grocery,9.23,3.81,S0394,1,5,7,0,budget,393,59,3.62
P001432,Sports & Outdoors,91.32,4.11,S0323,0,7,4,0,mid,42,249,3.48
P001433,Electronics,385.0,4.47,S0297,1,1,7,0,budget,412,4,4.02
P001434,Electronics,193.89,3.76,S0347,0,2,6,0,premium,961,288,3.2
P001435,Clothing,62.6,3.96,S0471,0,5,4,1,budget,1571,16,3.06
P001436,Automotive,215.73,4.48,S0067,1,7,3,1,mid,50,89,3.77
P001437,Clothing,144.85,1.76,S0266,0,2,7,0,mid,1065,32,1.72
P001438,Books,17.34,4.49,S0097,0,3,6,0,premium,247,21,4.21
P001439,Food & Grocery,15.98,4.4,S0227,0,5,3,0,mid,337,5,4.19
P001440,Automotive,43.19,2.93,S0450,1,6,4,0,mid,200,14,2.79
P001441,Clothing,80.87,3.86,S0316,0,0,5,1,mid,1071,57,3.41
P001442,Electronics,81.23,3.75,S0318,1,1,5,0,mid,1150,50,2.83
P001443,Electronics,158.99,4.62,S0048,1,7,4,0,budget,519,103,3.81
P001444,Electronics,196.76,4.49,S0405,0,4,3,0,budget,1214,14,4.37
P001445,Clothing,33.28,4.06,S0358,0,6,6,0,budget,738,81,3.4
P001446,Books,21.29,3.01,S0179,1,0,6,1,mid,1365,35,2.69
P001447,Food & Grocery,102.49,4.09,S0167,0,0,6,0,mid,957,70,3.7
P001448,Books,16.73,2.45,S0289,0,5,7,0,premium,1752,61,1.79
P001449,Sports & Outdoors,50.06,4.21,S0380,0,3,4,0,mid,1210,18,3.89
P001450,Clothing,82.75,3.16,S0252,1,7,5,0,budget,1764,44,3.3
P001451,Toys & Games,36.95,3.75,S0429,1,3,4,0,mid,1641,57,3.37
P001452,Sports & Outdoors,154.16,3.66,S0103,1,6,7,0,mid,397,85,3.21
P001453,Health,41.95,4.47,S0346,0,4,5,1,mid,642,201,3.68
P001454,Food & Grocery,18.95,2.77,S0413,1,5,5,1,mid,652,15,2.41
P001455,Home & Kitchen,18.86,3.11,S0354,1,5,6,0,mid,1110,8,2.96
P001456,Electronics,70.0,3.74,S0167,0,0,4,0,premium,1023,155,3.36
P001457,Clothing,14.96,4.83,S0232,0,6,4,0,budget,864,7,4.22
P001458,Home & Kitchen,69.06,3.8,S0234,0,7,7,0,mid,108,114,3.72
P001459,Food & Grocery,9.72,3.95,S0155,0,3,3,0,premium,822,11,3.48
P001460,Home & Kitchen,116.83,3.76,S0067,0,2,3,0,budget,370,15,3.26
P001461,Toys & Games,32.59,4.04,S0094,0,4,7,1,mid,1710,30,3.68
P001462,Books,15.55,2.8,S0320,0,5,4,0,budget,1540,5,2.91
P001463,Clothing,27.12,1.93,S0113,0,3,6,0,mid,351,10,1.69
P001464,Clothing,65.37,3.09,S0396,1,2,6,0,budget,752,4,2.52
P001465,Sports & Outdoors,40.11,3.49,S0397,1,7,3,1,budget,1154,73,3.3
P001466,Beauty,15.5,3.66,S0206,1,6,3,0,mid,887,32,3.19
P001467,Home & Kitchen,112.21,2.94,S0183,0,4,7,1,mid,332,33,2.81
P001468,Clothing,55.67,4.07,S0490,1,3,7,0,budget,1333,30,3.05
P001469,Beauty,24.32,4.27,S0007,1,2,4,0,mid,1635,32,3.85
P001470,Electronics,271.84,3.79,S0129,0,3,5,1,mid,1461,18,3.34
P001471,Food & Grocery,22.12,2.89,S0346,0,4,7,0,budget,657,104,2.31
P001472,Clothing,56.63,4.03,S0437,0,0,4,1,premium,1560,3,3.26
P001473,Electronics,113.32,4.72,S0230,0,5,6,0,premium,1592,5,4.16
P001474,Books,62.34,3.81,S0361,1,4,4,1,budget,1613,168,3.11
P001475,Books,12.71,3.37,S0109,1,1,7,0,premium,1490,45,2.14
P001476,Books,45.79,4.69,S0464,0,2,4,0,premium,551,2,3.87
P001477,Home & Kitchen,49.11,4.66,S0292,0,2,5,0,mid,917,48,3.83
P001478,Automotive,121.72,3.21,S0371,1,7,6,0,premium,1178,4,2.9
P001479,Books,27.96,3.97,S0089,1,7,6,0,mid,1470,157,3.22
P001480,Home & Kitchen,109.45,2.25,S0248,1,6,3,0,premium,226,99,2.02
P001481,Home & Kitchen,33.21,4.58,S0365,1,5,3,0,budget,148,410,3.84
P001482,Electronics,352.74,4.48,S0207,1,7,7,0,mid,1744,23,4.27
P001483,Sports & Outdoors,196.81,3.47,S0481,1,5,6,0,budget,1262,7,3.24
P001484,Clothing,38.53,4.37,S0415,1,3,3,0,mid,503,17,3.84
P001485,Sports & Outdoors,66.37,4.27,S0065,1,2,6,0,budget,1792,17,3.89
P001486,Electronics,135.14,4.45,S0421,0,5,4,0,mid,720,52,4.18
P001487,Automotive,60.92,4.28,S0192,1,3,5,1,premium,1148,3,3.87
P001488,Home & Kitchen,153.57,2.14,S0295,1,3,6,0,mid,1677,32,1.97
P001489,Health,20.8,4.4,S0205,1,7,6,0,mid,1542,9,3.33
P001490,Home & Kitchen,31.25,3.67,S0352,0,7,4,0,budget,1145,17,3.15
P001491,Electronics,486.33,3.34,S0215,1,4,7,0,budget,1006,174,2.77
P001492,Toys & Games,46.55,2.95,S0232,0,2,5,0,premium,540,110,2.97
P001493,Sports & Outdoors,231.97,4.51,S0292,1,3,7,0,mid,343,79,3.94
P001494,Toys & Games,24.42,3.9,S0110,0,2,5,0,mid,182,71,3.31
P001495,Home & Kitchen,59.33,4.58,S0214,1,3,4,0,premium,59,24,4.3
P001496,Sports & Outdoors,43.73,2.54,S0025,0,2,4,1,mid,895,31,1.83
P001497,Health,41.41,2.16,S0030,0,3,3,0,mid,648,5,1.92
P001498,Sports & Outdoors,22.42,3.79,S0327,1,3,5,0,budget,1075,7,2.82
P001499,Home & Kitchen,82.96,3.55,S0140,1,5,5,0,budget,934,38,2.98
P001500,Sports & Outdoors,78.92,4.66,S0335,1,7,7,0,premium,1213,8,4.06
P001501,Beauty,27.05,3.96,S0380,1,4,4,0,premium,373,75,4.0
P001502,Automotive,59.34,3.17,S0333,0,1,3,0,budget,321,31,2.81
P001503,Home & Kitchen,32.15,4.09,S0211,0,1,7,0,mid,254,23,3.41
P001504,Home & Kitchen,85.11,4.06,S0282,0,5,5,0,mid,1279,15,3.61
P001505,Toys & Games,15.85,2.64,S0392,1,7,3,0,mid,1641,56,2.81
P001506,Books,24.47,3.92,S0172,1,2,4,0,mid,671,74,2.91
P001507,Beauty,97.21,2.13,S0209,0,0,7,0,budget,285,11,2.15
P001508,Home & Kitchen,134.11,4.45,S0122,1,0,7,1,mid,1700,17,4.12
P001509,Clothing,18.24,3.34,S0101,1,2,5,1,mid,436,26,2.97
P001510,Beauty,20.29,3.26,S0033,1,7,3,1,budget,1186,48,2.84
P001511,Electronics,238.23,3.12,S0036,1,6,6,0,mid,1591,47,3.24
P001512,Clothing,43.14,3.54,S0075,0,6,3,0,mid,1654,29,3.4
P001513,Sports & Outdoors,28.07,3.71,S0385,1,2,4,0,premium,426,77,3.03
P001514,Beauty,35.28,3.47,S0315,1,7,5,0,premium,83,28,3.13
P001515,Health,37.77,4.54,S0045,1,3,6,0,mid,775,6,4.46
P001516,Clothing,141.92,1.0,S0385,1,3,6,0,mid,1628,164,1.06
P001517,Electronics,158.92,3.58,S0376,1,7,5,0,premium,866,107,3.3
P001518,Food & Grocery,44.34,4.76,S0454,1,6,3,0,budget,1583,6,3.89
P001519,Electronics,86.5,2.6,S0485,1,2,3,1,mid,1505,41,3.03
P001520,Clothing,24.28,4.07,S0042,1,5,7,0,mid,934,157,3.88
P001521,Clothing,69.38,4.26,S0262,0,2,6,0,budget,1568,22,4.37
P001522,Books,34.49,1.19,S0408,1,4,4,0,premium,1758,83,1.16
P001523,Health,21.39,3.93,S0120,0,1,6,1,budget,1232,125,3.53
P001524,Toys & Games,32.47,2.94,S0299,1,0,7,1,mid,1356,45,2.45
P001525,Beauty,12.22,3.97,S0046,1,7,3,0,mid,820,433,3.87
P001526,Electronics,165.94,4.5,S0151,0,0,7,0,mid,1791,72,4.5
P001527,Home & Kitchen,90.88,4.33,S0490,1,3,4,0,budget,657,37,4.21
P001528,Home & Kitchen,42.37,2.84,S0363,1,1,6,0,mid,1368,27,3.23
P001529,Electronics,159.32,4.04,S0131,1,0,5,0,premium,1697,31,3.68
P001530,Clothing,22.85,3.25,S0495,1,5,6,0,mid,1649,16,2.74
P001531,Clothing,30.5,3.63,S0102,1,2,3,0,budget,1591,8,3.34
P001532,Electronics,531.24,4.68,S0190,1,6,6,1,mid,378,11,4.45
P001533,Books,18.81,4.79,S0223,1,4,7,0,mid,1764,27,4.23
P001534,Beauty,15.35,4.36,S0314,1,5,6,0,mid,378,86,3.91
P001535,Electronics,153.16,3.26,S0132,1,5,6,0,mid,447,49,3.0
P001536,Books,6.9,3.88,S0131,1,1,3,0,budget,928,40,3.64
P001537,Toys & Games,17.41,3.94,S0336,0,3,4,1,budget,284,421,3.59
P001538,Beauty,63.33,3.15,S0103,0,6,7,0,mid,1320,249,2.9
P001539,Toys & Games,29.38,3.99,S0072,1,1,5,0,premium,1672,11,3.78
P001540,Home & Kitchen,171.02,4.35,S0075,1,0,5,1,mid,499,77,4.15
P001541,Toys & Games,30.22,4.05,S0165,0,3,3,0,mid,609,7,3.5
P001542,Clothing,44.04,4.31,S0017,1,7,6,0,mid,767,45,3.33
P001543,Home & Kitchen,80.79,2.23,S0018,0,2,5,0,mid,183,6,1.7
P001544,Electronics,37.22,3.02,S0362,0,3,5,0,mid,335,15,2.86
P001545,Home & Kitchen,62.2,3.72,S0271,1,1,7,0,premium,1710,70,3.13
P001546,Home & Kitchen,53.41,4.29,S0073,0,5,6,0,mid,1668,19,3.94
P001547,Clothing,109.76,4.13,S0128,1,2,5,0,budget,919,9,3.7
P001548,Beauty,49.95,3.84,S0339,1,1,4,0,mid,1347,14,3.48
P001549,Clothing,22.79,4.53,S0402,0,0,6,0,budget,116,10,4.22
P001550,Clothing,94.82,2.6,S0435,0,2,5,0,mid,97,54,2.7
P001551,Electronics,158.06,3.69,S0109,1,1,4,0,premium,1596,140,3.32
P001552,Home & Kitchen,31.97,4.16,S0424,0,3,4,0,mid,69,26,3.43
P001553,Clothing,50.65,3.27,S0214,1,3,4,0,budget,1281,113,3.04
P001554,Home & Kitchen,48.7,3.82,S0150,0,3,6,0,mid,1789,16,3.65
P001555,Clothing,113.27,4.5,S0289,0,2,5,0,budget,1433,29,3.37
P001556,Toys & Games,39.26,2.79,S0063,0,0,4,1,mid,731,281,2.29
P001557,Food & Grocery,24.89,3.46,S0232,1,6,3,0,budget,979,26,3.12
P001558,Books,30.9,1.34,S0222,1,4,7,0,mid,1096,119,1.06
P001559,Sports & Outdoors,125.22,3.25,S0298,0,1,7,0,premium,816,13,2.97
P001560,Health,60.81,1.92,S0091,1,0,7,0,budget,1707,32,1.54
P001561,Automotive,175.77,2.74,S0031,0,7,6,0,mid,108,11,2.75
P001562,Sports & Outdoors,93.65,3.27,S0187,1,7,7,0,mid,1721,35,2.96
P001563,Health,42.02,4.18,S0492,1,1,6,0,mid,1550,44,3.22
P001564,Health,79.93,1.74,S0285,1,3,7,0,premium,199,82,1.79
P001565,Toys & Games,30.3,1.36,S0274,1,4,7,1,mid,1034,16,1.46
P001566,Home & Kitchen,56.11,4.73,S0323,1,3,5,0,budget,1154,27,4.25
P001567,Electronics,519.73,4.51,S0255,1,6,4,0,mid,1773,137,3.51
P001568,Electronics,489.56,2.5,S0110,0,4,7,0,mid,1787,7,2.52
P001569,Home & Kitchen,54.73,3.58,S0493,1,2,7,1,premium,862,1,2.92
P001570,Books,13.71,4.86,S0114,0,6,5,0,mid,347,15,4.27
P001571,Home & Kitchen,132.32,3.24,S0321,1,6,7,0,mid,1455,68,2.74
P001572,Books,29.1,2.34,S0433,0,0,3,0,mid,1203,36,1.67
P001573,Books,21.75,4.07,S0330,1,6,7,0,mid,938,10,3.66
P001574,Toys & Games,26.38,1.84,S0473,0,5,3,0,premium,1399,36,1.72
P001575,Electronics,225.74,3.76,S0089,1,7,3,0,mid,176,21,3.42
P001576,Clothing,44.42,4.57,S0322,1,7,3,0,mid,163,5,4.05
P001577,Toys & Games,21.48,3.58,S0047,1,0,3,0,mid,881,22,3.0
P001578,Health,41.06,3.54,S0279,1,3,3,0,budget,715,80,3.63
P001579,Automotive,87.95,4.28,S0092,1,0,4,0,mid,307,23,3.91
P001580,Health,30.34,2.9,S0330,0,0,4,1,budget,393,5,2.33
P001581,Health,65.36,4.71,S0164,1,7,5,0,premium,890,262,4.37
P001582,Clothing,97.51,3.24,S0065,0,1,7,1,mid,130,10,3.03
P001583,Home & Kitchen,98.42,3.35,S0434,1,0,5,0,budget,1289,51,3.2
P001584,Clothing,38.13,2.91,S0449,0,7,4,1,mid,205,90,2.61
P001585,Sports & Outdoors,102.3,3.19,S0086,1,3,3,0,premium,1210,54,2.68
P001586,Food & Grocery,23.05,3.04,S0105,0,0,7,0,budget,634,25,2.33
P001587,Home & Kitchen,26.2,2.25,S0019,0,2,4,0,budget,308,3,1.87
P001588,Books,26.95,4.62,S0335,1,0,7,0,mid,1055,135,3.66
P001589,Clothing,49.12,4.5,S0447,1,5,6,0,mid,1147,8,4.14
P001590,Electronics,876.98,4.21,S0111,0,7,7,1,budget,1717,106,3.31
P001591,Clothing,107.88,3.93,S0226,1,3,3,0,mid,802,125,3.43
P001592,Electronics,283.45,4.52,S0353,1,6,6,0,mid,1686,7,4.29
P001593,Food & Grocery,25.55,2.82,S0222,1,2,6,1,premium,871,7,2.47
